id,seed_id,pair_id,eval_context,difficulty,input,output,expected_answer,expected_citations,expected_assertions,task_completion_score,format_adherence_score,factuality_score,verdict,failure_mode,error_span,judge_rationale,judge_type
fr-0069,r-1a-objectifs,pair-08,retrieval,clear,Quels sont les objectifs de l'Unité 1A 'Qui suis-je ?' du manuel IB ?,"Les objectifs de l'Unité 1A sont : définir ce qui forme l'identité, étudier les traits de caractère, étudier et comparer différents styles de vie, comprendre des informations factuelles, et lire et interpréter des représentations graphiques.","Objectifs 1A : définir l'identité, traits de caractère, comparer les styles de vie, infos factuelles, lire des graphiques.",IB-Identités §1A IDENTITÉS : QUI SUIS-JE ? / Objectifs,must_cite_doc_id=IB_DP_OXFORD_IDENTITES;must_contain=identité|personnalité;should_refuse=false,5,0,5,fail,format_violation,(citation de section en ligne manquante),Réponse correcte mais la citation de section en ligne manque — format 0.,llm
fr-0070,r-sous-cultures,,retrieval,clear,Quelles sous-cultures sont abordées dans l'Unité 6B du manuel IB ?,"L'Unité 6B 'Sous-cultures' (thème Identités) explore les sous-cultures des jeunes, leurs codes vestimentaires, leurs valeurs, leurs musiques et leur place dans la société française **(IB-Identités §6B Sous-cultures — IB DP French B: Identités)**.","Unité 6B 'Sous-cultures' : sous-cultures jeunes, codes vestimentaires, valeurs, musiques, place dans la société.",IB-Identités §6B Sous-cultures,must_cite_doc_id=IB_DP_OXFORD_IDENTITES;must_contain=sous-culture;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Identités §6B Sous-cultures — task 5 / format 1 / fact 5.",llm
fr-0071,r-langue-identite,,retrieval,clear,Quelle est la relation entre langue et identité selon l'Unité 6C du manuel IB ?,"L'Unité 6C 'Langue et identité' (thème Identités) montre que la langue façonne l'identité personnelle et collective ; elle aborde le bilinguisme, les dialectes et accents, et la francophonie comme communauté linguistique **(IB-Identités §6C Langue et identité — IB DP French B: Identités)**.","Unité 6C : la langue façonne l'identité ; bilinguisme, dialectes/accents, francophonie.",IB-Identités §6C Langue et identité,must_cite_doc_id=IB_DP_OXFORD_IDENTITES;must_contain=langue|identité;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Identités §6C Langue et identité — task 5 / format 1 / fact 5.",llm
fr-0072,r-epreuve,,retrieval,clear,What is the IB DP French B exam structure (Niveau Moyen vs Niveau Supérieur)?,L'examen IB DP French B comprend les épreuves de Niveau Moyen (NM) et de Niveau Supérieur (NS) ; le manuel fournit des sujets d'examen types en PDF et des barèmes de notation pour les deux niveaux **(IB-Identités §Épreuve orale — IB DP French B: Identités)**.,Examen IB : épreuves NM et NS ; sujets types PDF + barèmes de notation.,IB-Identités §Épreuve orale,must_cite_doc_id=IB_DP_OXFORD_IDENTITES;must_contain=Niveau|épreuve;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Identités §Épreuve orale — task 5 / format 1 / fact 5.",llm
fr-0073,r-ressources,,retrieval,clear,What digital resources does the IB course book offer per unit?,"Chaque unité IB propose de l'expression orale (entraînement à l'oral), de la compréhension orale (écoute avec audio), les réponses et transcriptions (corrigés et transcriptions) et de la grammaire, en PDF téléchargeables **(IB-Identités §Expression orale — IB DP French B: Identités)**.","Par unité : expression orale, compréhension orale (audio), réponses/transcriptions, grammaire (PDF).",IB-Identités §Expression orale,must_cite_doc_id=IB_DP_OXFORD_IDENTITES;must_contain=oral|écoute|grammaire;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Identités §Expression orale — task 5 / format 1 / fact 5.",llm
fr-0074,r-croyances,pair-14,retrieval,clear,Que traite l'Unité 6A 'Croyances' du manuel IB ?,"L'Unité 6A 'Croyances' (thème Identités) aborde les croyances, les valeurs et les convictions qui participent à l'identité personnelle et collective **(IB-Identités §6A Croyances — IB DP French B: Identités)**.","Unité 6A 'Croyances' : croyances, valeurs et convictions dans l'identité.",IB-Identités §6A Croyances,must_cite_doc_id=IB_DP_OXFORD_IDENTITES;must_contain=croyance|valeur;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Identités §6A Croyances — task 5 / format 1 / fact 5.",llm
fr-0075,r-voyages,,retrieval,clear,Que dit le manuel IB sur les voyages (Unité 2B) ?,"L'Unité 2B 'Voyages' (thème Expériences) traite du tourisme, des récits de voyage, de la découverte d'autres cultures et du vocabulaire des déplacements **(IB-Expériences §2B Voyages — IB DP French B: Expériences)**.","Unité 2B 'Voyages' : tourisme, récits de voyage, découverte d'autres cultures, vocabulaire des déplacements.",IB-Expériences §2B Voyages,must_cite_doc_id=IB_DP_OXFORD_EXPERIENCES;must_contain=voyage|tourisme;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Expériences §2B Voyages — task 5 / format 1 / fact 5.",llm
fr-0076,r-loisirs,pair-22,retrieval,clear,Que couvre l'Unité 2A 'Loisirs' du manuel IB ?,"L'Unité 2A 'Loisirs' (thème Expériences) porte sur les activités de loisir, les passe-temps, le sport et la gestion du temps libre **(IB-Expériences §2A Loisirs — IB DP French B: Expériences)**.","Unité 2A 'Loisirs' : activités de loisir, passe-temps, sport, temps libre.",IB-Expériences §2A Loisirs,must_cite_doc_id=IB_DP_OXFORD_EXPERIENCES;must_contain=loisir|sport;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Expériences §2A Loisirs — task 5 / format 1 / fact 5.",llm
fr-0077,r-migrations,,retrieval,clear,Que dit l'Unité 2C 'Migrations' du manuel IB ?,"L'Unité 2C 'Migrations' (thème Expériences) aborde les migrations, l'immigration et l'émigration, l'exil et l'intégration dans une nouvelle société, comme détaillé dans Espagnol Chapitre 2.","Unité 2C 'Migrations' : migrations, immigration/émigration, exil, intégration.",IB-Expériences §2C Migrations,must_cite_doc_id=IB_DP_OXFORD_EXPERIENCES;must_contain=migration|immigr;should_refuse=false,5,1,1,fail,hallucination,Espagnol Chapitre 2,"Cite un document/chapitre hors corpus — fabrication, factuality 1.",llm
fr-0078,r-traditions,,retrieval,clear,Que traite l'Unité 7B 'Rites et traditions' du manuel IB ?,"L'Unité 7B 'Rites et traditions' (thème Expériences) explore les fêtes, les rites de passage, les coutumes et les traditions culturelles du monde francophone **(IB-Expériences §7B Rites et traditions — IB DP French B: Expériences)**.","Unité 7B : fêtes, rites de passage, coutumes et traditions francophones.",IB-Expériences §7B Rites et traditions,must_cite_doc_id=IB_DP_OXFORD_EXPERIENCES;must_contain=rite|tradition|fête;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Expériences §7B Rites et traditions — task 5 / format 1 / fact 5.",llm
fr-0079,r-media,,retrieval,clear,Quels thèmes sont abordés dans 'Communication et média' (Unité 8A) du manuel IB ?,"L'Unité 8A 'Communication et média' (thème Ingéniosité humaine) examine les médias traditionnels et numériques, les réseaux sociaux, le rôle du journalisme et la diffusion de l'information **(IB-Ingéniosité §8A Communication et média — IB DP French B: Ingéniosité humaine)**.","Unité 8A : médias traditionnels/numériques, réseaux sociaux, journalisme, diffusion de l'information.",IB-Ingéniosité §8A Communication et média,must_cite_doc_id=IB_DP_OXFORD_INGENIOSITE;must_contain=communication|média;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Ingéniosité §8A Communication et média — task 5 / format 1 / fact 5.",llm
fr-0080,r-technologie,,retrieval,clear,Que couvre l'Unité 8B 'Technologie' du manuel IB ?,"L'Unité 8B 'Technologie' (thème Ingéniosité humaine) aborde les nouvelles technologies, leur impact sur la vie quotidienne, l'intelligence artificielle et les questions éthiques liées au numérique **(IB-Ingéniosité §8B Technologie — IB DP French B: Ingéniosité humaine)**.","Unité 8B 'Technologie' : nouvelles technologies, impact quotidien, IA, éthique du numérique.",IB-Ingéniosité §8B Technologie,must_cite_doc_id=IB_DP_OXFORD_INGENIOSITE;must_contain=technolog|numérique;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Ingéniosité §8B Technologie — task 5 / format 1 / fact 5.",llm
fr-0081,r-innovation,,retrieval,clear,Que traite l'Unité 3A 'Innovations' du manuel IB ?,"L'Unité 3A 'Innovations' (thème Ingéniosité humaine) explore la créativité, les inventions et innovations, et la capacité humaine à imaginer et à résoudre des problèmes **(IB-Ingéniosité §3A Innovations — IB DP French B: Ingéniosité humaine)**.","Unité 3A 'Innovations' : créativité, inventions, innovation, résolution de problèmes.",IB-Ingéniosité §3A Innovations,must_cite_doc_id=IB_DP_OXFORD_INGENIOSITE;must_contain=innovation|créativité;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Ingéniosité §3A Innovations — task 5 / format 1 / fact 5.",llm
fr-0082,r-travail,,retrieval,clear,What does the IB DP textbook teach about 'le monde du travail' (Unit 9B)?,"L'Unité 9B 'Le monde du travail' (thème Organisation sociale) traite du milieu professionnel, des carrières, de l'équilibre entre vie professionnelle et vie privée, de l'éthique professionnelle et de l'évolution de l'emploi.","Unité 9B : milieu professionnel, carrières, équilibre vie pro/perso, éthique, évolution de l'emploi.",IB-OrgSoc §9B Le monde du travail,must_cite_doc_id=IB_DP_OXFORD_ORG_SOCIALE;must_contain=travail|métier;should_refuse=false,5,0,5,fail,format_violation,(citation de section en ligne manquante),Réponse correcte mais la citation de section en ligne manque — format 0.,llm
fr-0083,r-apprendre,pair-12,retrieval,clear,Que traite l'Unité 9A 'Apprendre' du manuel IB ?,"L'Unité 9A 'Apprendre' (thème Organisation sociale) porte sur l'éducation, les systèmes scolaires, les méthodes d'apprentissage et l'accès au savoir **(IB-OrgSoc §9A Apprendre — IB DP French B: Organisation sociale)**.","Unité 9A 'Apprendre' : éducation, systèmes scolaires, méthodes d'apprentissage, accès au savoir.",IB-OrgSoc §9A Apprendre,must_cite_doc_id=IB_DP_OXFORD_ORG_SOCIALE;must_contain=apprendre|éducation;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-OrgSoc §9A Apprendre — task 5 / format 1 / fact 5.",llm
fr-0084,r-engagement,,retrieval,borderline,Que couvre l'Unité 4C 'Engagement' du manuel IB ?,"L'Unité 4C parle d'engagement citoyen, de bénévolat et de vie associative **(IB-OrgSoc §4C Engagement — IB DP French B: Organisation sociale)**.","Unité 4C 'Engagement' : engagement citoyen, bénévolat, associations, vie de la communauté.",IB-OrgSoc §4C Engagement,must_cite_doc_id=IB_DP_OXFORD_ORG_SOCIALE;must_contain=engagement|bénévol|citoyen;should_refuse=false,5,1,4,pass,none,,Correct avec une imprécision mineure ; reste exact — factuality 4.,hitl
fr-0085,r-eco,pair-16,retrieval,clear,Qu'est-ce que l'éco-citoyenneté selon le manuel IB DP French B ?,"L'éco-citoyenneté est explorée dans le thème 'Partage de la planète' (Unité 5A) ; le manuel invite à comparer les définitions de 'citoyenneté' et 'éco-citoyenneté' dans le Larousse et le Robert, puis à élaborer une définition personnelle **(IB-Planète §5A PARTAGE DE LA PLANÈTE : QU'EST-CE QUE L'ÉCO-CITOYENNETÉ ? / Objectifs — IB DP French B: Partage de la planète)**.","Éco-citoyenneté (Unité 5A, 'Partage de la planète') : comparer les définitions Larousse/Robert, en élaborer une personnelle.",IB-Planète §5A PARTAGE DE LA PLANÈTE : QU'EST-CE QUE L'ÉCO-CITOYENNETÉ ? / Objectifs,must_cite_doc_id=IB_DP_OXFORD_PARTAGE;must_contain=éco-citoyen|environnement;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Planète §5A PARTAGE DE LA PLANÈTE : QU'EST-CE QUE L'ÉCO-CITOYENNETÉ ? / Objectifs — task 5 / format 1 / fact 5.",llm
fr-0086,r-droits,,retrieval,borderline,Que dit le manuel IB sur les droits universels (Unité 10A) ?,L'Unité 10A 'Droits universels' aborde les droits humains et présente la Déclaration universelle comme adoptée en 1968 **(IB-Planète §10A Droits universels — IB DP French B: Partage de la planète)**.,"Unité 10A 'Droits universels' : droits humains, déclaration, organisations internationales, place des droits.",IB-Planète §10A Droits universels,must_cite_doc_id=IB_DP_OXFORD_PARTAGE;must_contain=droit;should_refuse=false,5,1,3,fail,hallucination,la Déclaration universelle comme adoptée en 1968,Dérive factuelle subtile ('la Déclaration universelle comme adoptée en 1968') vs le chapitre — factuality 3.,hitl
fr-0087,r-environnement,,retrieval,clear,Que traite l'Unité 5B 'Environnement' du manuel IB ?,"L'Unité 5B 'Environnement' (thème Partage de la planète) aborde la protection de l'environnement, la pollution, le changement climatique et les gestes écologiques **(IB-Planète §5B Environnement — IB DP French B: Partage de la planète)**.","Unité 5B 'Environnement' : protection de l'environnement, pollution, changement climatique, gestes écologiques.",IB-Planète §5B Environnement,must_cite_doc_id=IB_DP_OXFORD_PARTAGE;must_contain=environnement|climat;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Planète §5B Environnement — task 5 / format 1 / fact 5.",llm
fr-0088,r-presenter,,retrieval,clear,How do you introduce yourself in French according to the CBSE Class 9 textbook?,"Pour se présenter, le manuel impose de mémoriser une liste de 40 adjectifs de personnalité dès la première leçon **(EJ-9 §J'apprends à me présenter : — CBSE Class 9: Entre Jeunes)**.","Se présenter : 'Je m'appelle...', 'J'ai ... ans', 'J'habite à...', 'Je suis...' (nationalité).",EJ-9 §J'apprends à me présenter :,must_cite_doc_id=CBSE_9_ENTREJEUNES;must_contain=Je m'appelle|présent;should_refuse=false,5,1,2,fail,hallucination,mémoriser une liste de 40 adjectifs de personnalité dès la première leçon,Invente des chiffres non étayés par le chapitre — factuality 2.,llm
fr-0089,r-saluer,,retrieval,clear,Comment saluer quelqu'un en français selon le manuel CBSE classe 9 ?,"Selon CBSE 9, on salue avec 'Bonjour', 'Salut' ou 'Bonsoir' selon le moment ; on demande 'Comment allez-vous ?' (registre formel) ou 'Ça va ?' (registre informel), et on prend congé avec 'Au revoir' **(EJ-9 §J'apprends à saluer : — CBSE Class 9: Entre Jeunes)**.","Saluer : 'Bonjour', 'Salut', 'Bonsoir' ; 'Comment allez-vous ?' (formel) / 'Ça va ?' (informel) ; 'Au revoir'.",EJ-9 §J'apprends à saluer :,must_cite_doc_id=CBSE_9_ENTREJEUNES;must_contain=Bonjour|Salut;should_refuse=false,5,1,5,pass,none,,"Exact, cite EJ-9 §J'apprends à saluer : — task 5 / format 1 / fact 5.",llm
fr-0090,r-famille,,retrieval,clear,How is family vocabulary introduced in CBSE Class 9?,"CBSE 9 présente le vocabulaire de la famille à travers 'LA FAMILLE MARTIN' (Denis Martin, ses parents, sa cousine Catherine...) ; on y apprend père, mère, frère, sœur et cousin, avec un exercice d'arbre généalogique **(EJ-9 §LAFAMILLE MARTIN — CBSE Class 9: Entre Jeunes)**.","Vocabulaire de la famille via 'La Famille Martin' : père, mère, frère, sœur, cousin.",EJ-9 §LAFAMILLE MARTIN,must_cite_doc_id=CBSE_9_ENTREJEUNES;must_contain=famille|père|mère;should_refuse=false,5,1,5,pass,none,,"Exact, cite EJ-9 §LAFAMILLE MARTIN — task 5 / format 1 / fact 5.",llm
fr-0091,r-achats,pair-10,retrieval,borderline,What is the topic of CBSE Class 9 Leçon 8 'Faire des achats'?,La Leçon 8 'Faire des achats' porte sur le vocabulaire des courses et introduit le passé composé avec 'être' **(EJ-9 §Faire des achats — CBSE Class 9: Entre Jeunes)**.,"Leçon 8 'Faire des achats' (Unité 3) : vocabulaire des magasins, opinion, conditionnel de politesse, pronom 'en', quantités.",EJ-9 §Faire des achats,must_cite_doc_id=CBSE_9_ENTREJEUNES;must_contain=magasin|achat;should_refuse=false,5,1,3,fail,hallucination,introduit le passé composé avec 'être',Dérive factuelle subtile ('introduit le passé composé avec 'être'') vs le chapitre — factuality 3.,hitl
fr-0092,r-francophonie,,retrieval,clear,What does CBSE Class 9 teach about la Francophonie?,"La Leçon 12 'La Francophonie' couvre les pays francophones, la Journée de la Francophonie et des chanteurs et chanteuses francophones ; le Sénégal sert d'exemple détaillé **(EJ-9 §La Francophonie — CBSE Class 9: Entre Jeunes)**.","Leçon 12 'La Francophonie' : pays francophones, Journée de la Francophonie, chanteurs francophones ; Sénégal en exemple.",EJ-9 §La Francophonie,must_cite_doc_id=CBSE_9_ENTREJEUNES;must_contain=francophon|Sénégal;should_refuse=false,5,1,5,pass,none,,"Exact, cite EJ-9 §La Francophonie — task 5 / format 1 / fact 5.",llm
fr-0093,r-unit1,,retrieval,clear,Quels sujets couvre l'Unité 1 de CBSE classe 9 selon la table des matières ?,"L'Unité 1 de CBSE 9 (Leçons 1 à 3 : 'La famille', 'Au lycée', 'Une journée de Pauline') couvre l'identité de base, le vocabulaire de l'école et de la famille, la routine quotidienne et des verbes simples adaptés au niveau A1.","Unité 1 (Leçons 1-3) : identité, école, famille, routine quotidienne, verbes simples (A1).",EJ-9 §TABLE DES MATIERES,must_cite_doc_id=CBSE_9_ENTREJEUNES;must_contain=Leçon|Unité;should_refuse=false,5,0,5,fail,format_violation,(citation de section en ligne manquante),Réponse correcte mais la citation de section en ligne manque — format 0.,llm
fr-0094,r-alphabet,,retrieval,borderline,Que dit CBSE classe 9 sur l'alphabet et l'épellation ?,"CBSE 9 fait écouter et répéter l'alphabet français, puis demande à l'élève d'épeler son prénom et son nom. On y trouve aussi une dizaine d'exercices notés à la fin de la leçon **(EJ-9 §J'étudie l'alphabet : — CBSE Class 9: Entre Jeunes)**.","Alphabet : écouter et répéter, puis épeler son prénom et son nom.",EJ-9 §J'étudie l'alphabet :,must_cite_doc_id=CBSE_9_ENTREJEUNES;must_contain=alphabet|épel;should_refuse=false,5,1,3,fail,hallucination,une dizaine d'exercices notés à la fin de la leçon,Dérive factuelle subtile ('une dizaine d'exercices notés à la fin de la leçon') vs le chapitre — factuality 3.,hitl
fr-0095,r-articles,,retrieval,borderline,Quels articles CBSE classe 9 fait-il travailler ?,"CBSE 9 travaille les articles un/une/des et le/la/les **(EJ-9 §I. Complète avec un, une, des, le, la, les — CBSE Class 9: Entre Jeunes)**.",Articles indéfinis un/une/des et définis le/la/les (exercices à compléter).,"EJ-9 §I. Complète avec un, une, des, le, la, les",must_cite_doc_id=CBSE_9_ENTREJEUNES;must_contain=article|un|une;should_refuse=false,5,1,4,pass,none,,Correct avec une imprécision mineure ; reste exact — factuality 4.,hitl
fr-0096,r-pollution,,retrieval,borderline,Que couvre CBSE classe 10 sur la pollution et l'environnement ?,"CBSE 10 aborde le réchauffement, la pollution et le recyclage **(EJ-10 §Je découvre: — CBSE Class 10: Entre Jeunes)**.","CBSE 10 : réchauffement, usines/voitures polluantes, énergie renouvelable, recyclage, protection de la nature.",EJ-10 §Je découvre:,must_cite_doc_id=CBSE_10_ENTREJEUNES;must_contain=pollu|environnement|recycl;should_refuse=false,3,1,5,pass,none,,Réponse principale correcte mais omet qu'il traite aussi l'énergie renouvelable et la protection de la nature — task 3.,hitl
fr-0097,r-accent-grave,,retrieval,borderline,What is the poem 'L'Accent Grave' by Prévert about in CBSE Class 10?,Le poème de Prévert joue sur l'accent grave et évoque Hamlet **(EJ-10 §L'Accent Grave — CBSE Class 10: Entre Jeunes)**.,"'L'Accent Grave' (Prévert, CBSE 10) : jeu sur l'accent grave, reprise d'un vers de Hamlet, dialogue prof/élève.",EJ-10 §L'Accent Grave,must_cite_doc_id=CBSE_10_ENTREJEUNES;must_contain=Prévert|accent;should_refuse=false,5,1,4,pass,none,,Correct avec une imprécision mineure ; reste exact — factuality 4.,hitl
fr-0098,r-1a-objectifs,,retrieval,clear,What are the objectives of IB Unit 1A 'Qui suis-je?'?,"Les objectifs de l'Unité 1A sont : définir ce qui forme l'identité, étudier les traits de caractère, étudier et comparer différents styles de vie, comprendre des informations factuelles, et lire et interpréter des représentations graphiques **(IB-Identités §1A IDENTITÉS : QUI SUIS-JE ? / Objectifs — IB DP French B: Identités)**.","Objectifs 1A : définir l'identité, traits de caractère, comparer les styles de vie, infos factuelles, lire des graphiques.",IB-Identités §1A IDENTITÉS : QUI SUIS-JE ? / Objectifs,must_cite_doc_id=IB_DP_OXFORD_IDENTITES;must_contain=identité|personnalité;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Identités §1A IDENTITÉS : QUI SUIS-JE ? / Objectifs — task 5 / format 1 / fact 5.",llm
fr-0099,r-sous-cultures,,retrieval,clear,What does IB Unit 6B 'Sous-cultures' cover?,"L'Unité 6B 'Sous-cultures' (thème Identités) explore les sous-cultures des jeunes, leurs codes vestimentaires, leurs valeurs, leurs musiques et leur place dans la société française.","Unité 6B 'Sous-cultures' : sous-cultures jeunes, codes vestimentaires, valeurs, musiques, place dans la société.",IB-Identités §6B Sous-cultures,must_cite_doc_id=IB_DP_OXFORD_IDENTITES;must_contain=sous-culture;should_refuse=false,5,0,5,fail,format_violation,(citation de section en ligne manquante),Réponse correcte mais la citation de section en ligne manque — format 0.,llm
fr-0100,r-langue-identite,,retrieval,clear,How does IB Unit 6C link language and identity?,"L'Unité 6C 'Langue et identité' (thème Identités) montre que la langue façonne l'identité personnelle et collective ; elle aborde le bilinguisme, les dialectes et accents, et la francophonie comme communauté linguistique **(IB-Identités §6C Langue et identité — IB DP French B: Identités)**.","Unité 6C : la langue façonne l'identité ; bilinguisme, dialectes/accents, francophonie.",IB-Identités §6C Langue et identité,must_cite_doc_id=IB_DP_OXFORD_IDENTITES;must_contain=langue|identité;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Identités §6C Langue et identité — task 5 / format 1 / fact 5.",llm
fr-0101,r-epreuve,pair-18,retrieval,clear,What is the IB DP French B exam structure (Niveau Moyen vs Niveau Supérieur)?,"L'examen IB DP French B comprend les épreuves de Niveau Moyen (NM) et de Niveau Supérieur (NS) ; le manuel fournit des sujets d'examen types en PDF et des barèmes de notation pour les deux niveaux, comme détaillé dans Espagnol Chapitre 2.",Examen IB : épreuves NM et NS ; sujets types PDF + barèmes de notation.,IB-Identités §Épreuve orale,must_cite_doc_id=IB_DP_OXFORD_IDENTITES;must_contain=Niveau|épreuve;should_refuse=false,5,1,1,fail,hallucination,Espagnol Chapitre 2,"Cite un document/chapitre hors corpus — fabrication, factuality 1.",llm
fr-0102,r-ressources,,retrieval,clear,Quelles ressources numériques le manuel IB propose-t-il par unité ?,"Chaque unité IB propose de l'expression orale (entraînement à l'oral), de la compréhension orale (écoute avec audio), les réponses et transcriptions (corrigés et transcriptions) et de la grammaire, en PDF téléchargeables **(IB-Identités §Expression orale — IB DP French B: Identités)**.","Par unité : expression orale, compréhension orale (audio), réponses/transcriptions, grammaire (PDF).",IB-Identités §Expression orale,must_cite_doc_id=IB_DP_OXFORD_IDENTITES;must_contain=oral|écoute|grammaire;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Identités §Expression orale — task 5 / format 1 / fact 5.",llm
fr-0103,r-croyances,,retrieval,borderline,What does IB Unit 6A 'Croyances' cover?,"L'Unité 6A 'Croyances' (thème Identités) aborde les croyances, les valeurs et les convictions qui participent à l'identité personnelle et collective. On y trouve aussi une dizaine d'exercices notés à la fin de la leçon **(IB-Identités §6A Croyances — IB DP French B: Identités)**.","Unité 6A 'Croyances' : croyances, valeurs et convictions dans l'identité.",IB-Identités §6A Croyances,must_cite_doc_id=IB_DP_OXFORD_IDENTITES;must_contain=croyance|valeur;should_refuse=false,5,1,3,fail,hallucination,une dizaine d'exercices notés à la fin de la leçon,Dérive factuelle subtile ('une dizaine d'exercices notés à la fin de la leçon') vs le chapitre — factuality 3.,hitl
fr-0104,r-voyages,,retrieval,clear,What does IB Unit 2B teach about travel?,"L'Unité 2B 'Voyages' (thème Expériences) traite du tourisme, des récits de voyage, de la découverte d'autres cultures et du vocabulaire des déplacements **(IB-Expériences §2B Voyages — IB DP French B: Expériences)**.","Unité 2B 'Voyages' : tourisme, récits de voyage, découverte d'autres cultures, vocabulaire des déplacements.",IB-Expériences §2B Voyages,must_cite_doc_id=IB_DP_OXFORD_EXPERIENCES;must_contain=voyage|tourisme;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Expériences §2B Voyages — task 5 / format 1 / fact 5.",llm
fr-0105,r-loisirs,,retrieval,clear,What does IB Unit 2A 'Loisirs' cover?,"L'Unité 2A 'Loisirs' (thème Expériences) porte sur les activités de loisir, les passe-temps, le sport et la gestion du temps libre **(IB-Expériences §2A Loisirs — IB DP French B: Expériences)**.","Unité 2A 'Loisirs' : activités de loisir, passe-temps, sport, temps libre.",IB-Expériences §2A Loisirs,must_cite_doc_id=IB_DP_OXFORD_EXPERIENCES;must_contain=loisir|sport;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Expériences §2A Loisirs — task 5 / format 1 / fact 5.",llm
fr-0106,ref-ipc,,refusal,clear,What is the punishment for murder under the Indian Penal Code?,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.,Refus — le droit pénal indien (peine pour meurtre) n'est pas présent dans les manuels de français indexés.,,should_refuse=true,5,1,5,pass,none,,A correctement refusé (rien de pertinent dans le corpus indexé) — pass.,llm
fr-0107,r-migrations,,retrieval,clear,What does IB Unit 2C 'Migrations' address?,"L'Unité 2C 'Migrations' (thème Expériences) aborde les migrations, l'immigration et l'émigration, l'exil et l'intégration dans une nouvelle société **(IB-Expériences §2C Migrations — IB DP French B: Expériences)**.","Unité 2C 'Migrations' : migrations, immigration/émigration, exil, intégration.",IB-Expériences §2C Migrations,must_cite_doc_id=IB_DP_OXFORD_EXPERIENCES;must_contain=migration|immigr;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Expériences §2C Migrations — task 5 / format 1 / fact 5.",llm
fr-0108,ref-chinese,,refusal,clear,Teach me Chinese pronunciation rules.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.,Refus — la prononciation du chinois n'est pas présent dans les manuels de français indexés.,,should_refuse=true,5,1,5,pass,none,,A correctement refusé (rien de pertinent dans le corpus indexé) — pass.,llm
fr-0109,r-traditions,,retrieval,clear,What does IB Unit 7B on rites and traditions cover?,"L'Unité 7B 'Rites et traditions' (thème Expériences) explore les fêtes, les rites de passage, les coutumes et les traditions culturelles du monde francophone **(IB-Expériences §7B Rites et traditions — IB DP French B: Expériences)**.","Unité 7B : fêtes, rites de passage, coutumes et traditions francophones.",IB-Expériences §7B Rites et traditions,must_cite_doc_id=IB_DP_OXFORD_EXPERIENCES;must_contain=rite|tradition|fête;should_refuse=false,5,1,5,pass,none,,"Exact, cite IB-Expériences §7B Rites et traditions — task 5 / format 1 / fact 5.",llm
fr-0110,ref-spanish,,refusal,clear,What is Spanish for 'good morning'?,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.,Refus — l'espagnol (formule de politesse) n'est pas présent dans les manuels de français indexés.,,should_refuse=true,5,1,5,pass,none,,A correctement refusé (rien de pertinent dans le corpus indexé) — pass.,llm
fr-0111,r-media,,retrieval,borderline,What does IB Unit 8A 'Communication et média' address?,"L'Unité 8A parle des médias, des réseaux sociaux et du journalisme **(IB-Ingéniosité §8A Communication et média — IB DP French B: Ingéniosité humaine)**.","Unité 8A : médias traditionnels/numériques, réseaux sociaux, journalisme, diffusion de l'information.",IB-Ingéniosité §8A Communication et média,must_cite_doc_id=IB_DP_OXFORD_INGENIOSITE;must_contain=communication|média;should_refuse=false,5,1,4,pass,none,,Correct avec une imprécision mineure ; reste exact — factuality 4.,hitl
fr-0112,r-technologie,,retrieval,clear,What does IB Unit 8B 'Technologie' cover?,"Ce point est abordé dans le manuel, mais les termes exacts dépendent du chapitre **(IB-Ingéniosité §8B Technologie — IB DP French B: Ingéniosité humaine)**.","Unité 8B 'Technologie' : nouvelles technologies, impact quotidien, IA, éthique du numérique.",IB-Ingéniosité §8B Technologie,must_cite_doc_id=IB_DP_OXFORD_INGENIOSITE;must_contain=technolog|numérique;should_refuse=false,2,1,5,fail,task_incomplete,(omet la réponse précise),Mentionne le sujet mais ne donne aucune réponse précise — task 2.,llm
