id,seed_id,pair_id,eval_context,difficulty,input,output,expected_answer,expected_citations,expected_assertions,task_completion_score,format_adherence_score,factuality_score,verdict,failure_mode,error_span,judge_rationale,judge_type
ins-0050,arogya-si-range,,retrieval,clear,What are the sum insured options for Arogya Sanjeevani?,"Sum insured options range from Rs.1,00,000 to Rs.5,00,000, in multiples of Rs.50,000 (Arogya cl.1 — Arogya Sanjeevani Standard Health Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*","SI Rs.1 lakh to Rs.5 lakh, in multiples of Rs.50,000.",Arogya cl.1,must_cite=Arogya cl.1;must_contain=sum insured;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Arogya cl.1, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0051,arogya-extension,,retrieval,borderline,What did the Arogya Sanjeevani amendment change about sum insured?,"Insurers may now offer sum insured below Rs.1 lakh or above Rs.5 lakh, subject to their underwriting policy, in multiples of Rs.50,000. A nominal co-payment of around 10% may also apply (Arogya cl.2 — Arogya Sanjeevani Standard Health Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*","Amendment allows SI below Rs.1 lakh / above Rs.5 lakh, subject to underwriting.",Arogya cl.2,must_cite=Arogya cl.2;must_contain=sum insured;should_refuse=false,5,1,3,fail,hallucination,A nominal co-payment of around 10% may also apply,Subtle factual drift ('A nominal co-payment of around 10% may also apply') vs the clause — factuality 3.,hitl
ins-0052,arogya-who,,retrieval,clear,Which insurers must offer Arogya Sanjeevani?,"Arogya Sanjeevani is a standard health product that IRDAI requires all general and health insurers to offer (Arogya cl.1 — Arogya Sanjeevani Standard Health Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",IRDAI-mandated standard product; all general/health insurers.,Arogya cl.1,must_cite=Arogya cl.1;must_contain=IRDAI|insurer;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Arogya cl.1, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0053,arogya-premium-filing,,retrieval,clear,What does the Arogya circular say about premium tables?,"Premium-rate tables for the revised sum-insured slabs are filed on a certification basis under the minor-modifications guidelines (Arogya cl.3 — Arogya Sanjeevani Standard Health Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Premium tables filed on certification basis for revised SI slabs.,Arogya cl.3,must_cite=Arogya cl.3;must_contain=premium;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Arogya cl.3, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0054,arogya-what,pair-03,retrieval,borderline,What is the indexed Arogya Sanjeevani document?,"The indexed Arogya Sanjeevani document is an IRDAI amendment circular dated 7 July 2020 dealing with sum-insured extension and premium filing. A nominal co-payment of around 10% may also apply (Arogya cl.1 — Arogya Sanjeevani Standard Health Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",IRDAI amendment circular (7 Jul 2020): SI extension + premium filing.,Arogya cl.1,must_contain=IRDAI|amendment;should_refuse=false,5,1,3,fail,hallucination,A nominal co-payment of around 10% may also apply,Subtle factual drift ('A nominal co-payment of around 10% may also apply') vs the clause — factuality 3.,hitl
ins-0055,sjb-what,,retrieval,clear,What benefit does Saral Jeevan Bima provide?,"Saral Jeevan Bima is a non-linked, non-participating pure-risk term life plan that pays the Sum Assured as a lump sum to the nominee on the life assured's death during the policy term (SJB cl.1 — Saral Jeevan Bima Standard Term Life Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Pure-risk term life; pays Sum Assured lump sum to nominee on death during the term.,SJB cl.1,must_cite=SJB cl.1;must_contain=death|Sum Assured;should_refuse=false,5,1,5,pass,none,,"Accurate, cites SJB cl.1, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0056,sjb-maturity,,retrieval,clear,What do I get if I survive the Saral Jeevan Bima term?,"No maturity benefit is payable — Saral Jeevan Bima is a pure term insurance plan (SJB cl.7 — Saral Jeevan Bima Standard Term Life Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",No maturity benefit; pure term plan.,SJB cl.7,must_cite=SJB cl.7;must_contain=no|maturity;should_refuse=false,5,1,5,pass,none,,"Accurate, cites SJB cl.7, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0057,sjb-entry-age,pair-18,retrieval,clear,What is the entry age for Saral Jeevan Bima?,"The minimum age at entry is 18 years and the maximum is 65 years. *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*","Minimum entry age 18, maximum 65.",SJB cl.2,must_cite=SJB cl.2;must_contain=18|65;should_refuse=false,5,0,5,fail,format_violation,(missing inline clause citation),Answer correct but the inline clause citation is missing — format 0.,llm
ins-0058,sjb-term,,retrieval,clear,For how long can I take Saral Jeevan Bima cover?,"The minimum policy term is 5 years and the maximum is 40 years (SJB cl.3 — Saral Jeevan Bima Standard Term Life Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Term 5 to 40 years.,SJB cl.3,must_cite=SJB cl.3;must_contain=5|40;should_refuse=false,5,1,5,pass,none,,"Accurate, cites SJB cl.3, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0059,sjb-sum-assured,,retrieval,clear,How much cover can I get under Saral Jeevan Bima?,"The minimum sum assured is Rs.5,00,000 and the maximum is Rs.25,00,000; insurers may also offer higher amounts. *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*","Min Rs.5 lakh, max Rs.25 lakh (higher optional).",SJB cl.4,"must_cite=SJB cl.4;must_contain=5,00,000|25,00,000;should_refuse=false",5,0,5,fail,format_violation,(missing inline clause citation),Answer correct but the inline clause citation is missing — format 0.,llm
ins-0060,sjb-premium-options,,retrieval,clear,What premium payment options does Saral Jeevan Bima offer?,"Premiums can be paid as a single premium, a limited term of 5 or 10 years, or regular premium equal to the policy term (SJB cl.5 — Saral Jeevan Bima Standard Term Life Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*","Single, limited (5/10 yr), or regular premium.",SJB cl.5,must_cite=SJB cl.5;must_contain=single|regular;should_refuse=false,5,1,5,pass,none,,"Accurate, cites SJB cl.5, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0061,sjb-waiting,,retrieval,clear,Is there a waiting period under Saral Jeevan Bima?,"A waiting period of 45 days applies from commencement of risk; during it, non-accidental death claims are limited to 100% of the premiums paid excluding taxes (SJB cl.9 — Saral Jeevan Bima Standard Term Life Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",45-day waiting period; non-accidental death limited to premiums paid.,SJB cl.9,must_cite=SJB cl.9;must_contain=45|waiting;should_refuse=false,5,1,5,pass,none,,"Accurate, cites SJB cl.9, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0062,sjb-freelook,,retrieval,borderline,What is the free-look period for Saral Jeevan Bima?,"Premiums can be refunded within the 30-day free-look period (45 days for online purchase) (SJB cl.11 — Saral Jeevan Bima Standard Term Life Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*","15-day free-look (30 for online), refund less deductions.",SJB cl.11,must_cite=SJB cl.11;must_contain=15|free-look;should_refuse=false,5,1,3,fail,hallucination,30-day free-look period (45 days for online,Subtle factual drift ('30-day free-look period (45 days for online') vs the clause — factuality 3.,hitl
ins-0063,sjb-surrender,,retrieval,borderline,Does Saral Jeevan Bima have a surrender value?,"No surrender value is payable; however a policy cancellation value applies for single premium and for limited premium after at least 2 years' premiums. A nominal co-payment of around 10% may also apply (SJB cl.12 — Saral Jeevan Bima Standard Term Life Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",No surrender value; cancellation value for single/limited premium.,SJB cl.12,must_cite=SJB cl.12;must_contain=no|surrender;should_refuse=false,5,1,3,fail,hallucination,A nominal co-payment of around 10% may also apply,Subtle factual drift ('A nominal co-payment of around 10% may also apply') vs the clause — factuality 3.,hitl
ins-0064,ssb-what,,retrieval,borderline,What is covered under Saral Suraksha Bima?,"Saral Suraksha Bima is a personal accident policy covering accidental death, permanent total disability and permanent partial disability, with a critical-illness section. A nominal co-payment of around 10% may also apply (SSB cl.1 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*","Personal accident cover: accidental death, PTD, PPD; plus critical illness.",SSB cl.1,must_contain=accident|disability;should_refuse=false,5,1,3,fail,hallucination,A nominal co-payment of around 10% may also apply,Subtle factual drift ('A nominal co-payment of around 10% may also apply') vs the clause — factuality 3.,hitl
ins-0065,ssb-death-benefit,,retrieval,borderline,What does Saral Suraksha Bima pay for accidental death?,"Accidental death is compensated at 75% of the Capital Sum Insured (SSB cl.2 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Accidental death = 100% of Capital Sum Insured.,SSB cl.2,must_contain=accidental|100;should_refuse=false,5,1,3,fail,hallucination,75% of the Capital Sum Insured,Subtle factual drift ('75% of the Capital Sum Insured') vs the clause — factuality 3.,hitl
ins-0066,ssb-ptd,,retrieval,clear,What is covered under permanent total disability in Saral Suraksha Bima?,"This is addressed in the policy, though the exact terms depend on your schedule (SSB cl.2 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",PTD = 100% of Capital Sum Insured.,SSB cl.2,must_contain=disability|100;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Mentions the topic but gives no specific answer — task 2.,llm
ins-0067,ssb-partial,,retrieval,borderline,What does Saral Suraksha Bima pay for partial disability?,"Loss of sight in one eye is compensated at 25% of the Capital Sum Insured (SSB cl.2 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Loss of one eye/hand/foot = 50% of Capital Sum Insured.,SSB cl.2,must_contain=50|disability;should_refuse=false,5,1,3,fail,hallucination,25% of the Capital Sum Insured,Subtle factual drift ('25% of the Capital Sum Insured') vs the clause — factuality 3.,hitl
ins-0068,ssb-ped,,retrieval,borderline,How is a pre-existing condition defined under Saral Suraksha Bima?,"A pre-existing condition is any condition for which you had signs, symptoms, diagnosis or treatment within 48 months prior to your first policy (SSB cl.1 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",PED = signs/diagnosis/treatment within 48 months before first policy.,SSB cl.1,must_contain=48|pre-existing;should_refuse=false,3,1,5,pass,none,,Core answer correct but omits a secondary detail — task 3.,hitl
ins-0069,ssb-death-docs,,retrieval,clear,What documents are needed for a death claim under Saral Suraksha Bima?,"A death claim requires a completed claim form, the Death Certificate and original FIR, the original Panchnama and the post-mortem report (SSB cl.3 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*","Claim form, Death Certificate, FIR, Panchnama, post-mortem.",SSB cl.3,must_cite=SSB cl.3;must_contain=death certificate|FIR;should_refuse=false,5,1,5,pass,none,,"Accurate, cites SSB cl.3, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0070,ssb-claim-notice,,retrieval,clear,How soon must I notify a claim under Saral Suraksha Bima?,"Notice must be given to the call centre immediately and in writing, and in any case within one calendar month after the death (SSB cl.3 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Notify immediately; within one calendar month after death.,SSB cl.3,must_contain=notice|claim;should_refuse=false,5,1,5,pass,none,,"Accurate, cites SSB cl.3, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0071,ref-roomrent,pair-14,refusal,clear,What is the room rent limit under Arogya Sanjeevani?,"Sorry, that specific information isn't in the policy documents I have.",Refusal — the room rent limit under Arogya Sanjeevani is not present in the indexed policy wordings.,,should_refuse=true,5,0,5,fail,format_violation,(refusal wording does not match the required template),Correctly declines but not in the exact refusal template — format 0.,llm
ins-0072,ssb-arbitration,,retrieval,clear,How are disputes resolved under Saral Suraksha Bima?,"Disputes over quantum go to a sole arbitrator, or a panel of three if the parties cannot agree within 30 days, under the Arbitration and Conciliation Act 1996 (SSB cl.4 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Sole arbitrator / panel of 3; Arbitration & Conciliation Act 1996.,SSB cl.4,must_contain=arbitrat;should_refuse=false,5,1,5,pass,none,,"Accurate, cites SSB cl.4, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0073,ref-copay,,refusal,clear,What is the co-payment under Arogya Sanjeevani?,"I cannot answer based on the indexed policy wordings. The clause may not be covered, or this question may fall outside the policies in this corpus. Please refer to your actual policy document or speak to your insurer.",Refusal — the co-payment clause under Arogya Sanjeevani is not present in the indexed policy wordings.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
ins-0074,ssb-geo,,retrieval,borderline,What is the geographical scope of Saral Suraksha Bima?,"The geographical scope is India, and all claims are payable in Indian currency only (SSB cl.4 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",India only; claims in Indian currency.,SSB cl.4,must_contain=India;should_refuse=false,3,1,5,pass,none,,Core answer correct but omits a secondary detail — task 3.,hitl
ins-0075,ref-hosp,pair-12,refusal,clear,What is the hospitalisation cover under Arogya Sanjeevani?,"Sorry, that specific information isn't in the policy documents I have.",Refusal — the hospitalisation cover under Arogya Sanjeevani is not present in the indexed policy wordings.,,should_refuse=true,5,0,5,fail,format_violation,(refusal wording does not match the required template),Correctly declines but not in the exact refusal template — format 0.,llm
ins-0076,ssb-renewal,,retrieval,borderline,Up to what age is Saral Suraksha Bima renewable?,"It is renewable up to around age 80 if renewed on time (SSB cl.4 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Ceasing age 80; renew within 15 days of expiry.,SSB cl.4,must_contain=80|renew;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
ins-0077,ref-ped-wait,,refusal,clear,What is the waiting period for pre-existing diseases under Arogya Sanjeevani?,"I cannot answer based on the indexed policy wordings. The clause may not be covered, or this question may fall outside the policies in this corpus. Please refer to your actual policy document or speak to your insurer.",Refusal — the pre-existing disease waiting period under Arogya Sanjeevani is not present in the indexed policy wordings.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
ins-0078,ssb-shortperiod,,retrieval,clear,What refund do I get if I cancel Saral Suraksha Bima early?,"On cancellation by you, 25% of the annual premium is retained if cancelled within one month, rising to 50% up to three months (provided no claim was made) (SSB cl.4 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*","Short-period: 25% retained <=1mo, 50% <=3mo, etc.",SSB cl.4,must_contain=premium|refund;should_refuse=false,5,1,5,pass,none,,"Accurate, cites SSB cl.4, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0079,ssb-settlement,,retrieval,clear,How quickly is a settled claim paid under Saral Suraksha Bima?,"This is addressed in the policy, though the exact terms depend on your schedule (SSB cl.4 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Pay within 7 days of acceptance; delay interest 2% above bank rate.,SSB cl.4,must_contain=7|interest;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Mentions the topic but gives no specific answer — task 2.,llm
ins-0080,ref-maternity,,refusal,clear,Does Arogya Sanjeevani cover maternity?,"I cannot answer based on the indexed policy wordings. The clause may not be covered, or this question may fall outside the policies in this corpus. Please refer to your actual policy document or speak to your insurer.",Refusal — maternity cover under Arogya Sanjeevani is not present in the indexed policy wordings.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
ins-0081,ref-daycare,pair-10,refusal,clear,Are day-care procedures covered under Arogya Sanjeevani?,"I cannot answer based on the indexed policy wordings. The clause may not be covered, or this question may fall outside the policies in this corpus. Please refer to your actual policy document or speak to your insurer.",Refusal — day-care procedure cover under Arogya Sanjeevani is not present in the indexed policy wordings.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
ins-0082,ssb-contribution,,retrieval,clear,What if I have other insurance covering the same loss under Saral Suraksha Bima?,"If other insurance covers the same loss, the insurer pays only its rateable proportion, except critical-illness cover, which is paid in excess (SSB cl.4 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Rateable proportion if other cover exists; CI paid in excess.,SSB cl.4,must_contain=rateable|contribution;should_refuse=false,5,1,5,pass,none,,"Accurate, cites SSB cl.4, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0083,ref-motor,pair-13,refusal,clear,What does third-party motor insurance cover?,"I cannot answer based on the indexed policy wordings. The clause may not be covered, or this question may fall outside the policies in this corpus. Please refer to your actual policy document or speak to your insurer.",Refusal — third-party motor insurance cover is not present in the indexed policy wordings.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
ins-0084,arogya-si-range,,retrieval,clear,What sum insured range does Arogya Sanjeevani offer?,"Sum insured options range from Rs.1,00,000 to Rs.5,00,000, in multiples of Rs.50,000 (Arogya cl.1 — Arogya Sanjeevani Standard Health Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*","SI Rs.1 lakh to Rs.5 lakh, in multiples of Rs.50,000.",Arogya cl.1,must_cite=Arogya cl.1;must_contain=sum insured;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Arogya cl.1, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0085,ref-home,pair-11,refusal,clear,What is covered under home insurance in India?,"Home structure and contents are covered up to Rs.10 lakh (Home Shield Policy cl.2 — Home Shield Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Refusal — home insurance cover in India is not present in the indexed policy wordings.,,should_refuse=true,5,1,1,fail,hallucination,Home Shield Policy cl.2 — Home Shield Policy,Should have refused; fabricates an out-of-corpus answer — factuality 1.,llm
ins-0086,arogya-extension,pair-01,retrieval,clear,Can Arogya Sanjeevani offer sum insured above Rs.5 lakh?,"Insurers may now offer sum insured below Rs.1 lakh or above Rs.5 lakh, subject to their underwriting policy, in multiples of Rs.50,000 (Arogya cl.2 — Arogya Sanjeevani Standard Health Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*","Amendment allows SI below Rs.1 lakh / above Rs.5 lakh, subject to underwriting.",Arogya cl.2,must_cite=Arogya cl.2;must_contain=sum insured;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Arogya cl.2, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0087,arogya-who,pair-04,retrieval,borderline,Who offers the Arogya Sanjeevani Policy?,"Arogya Sanjeevani is a standard health product that IRDAI requires all general and health insurers to offer. A nominal co-payment of around 10% may also apply (Arogya cl.1 — Arogya Sanjeevani Standard Health Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",IRDAI-mandated standard product; all general/health insurers.,Arogya cl.1,must_cite=Arogya cl.1;must_contain=IRDAI|insurer;should_refuse=false,5,1,3,fail,hallucination,A nominal co-payment of around 10% may also apply,Subtle factual drift ('A nominal co-payment of around 10% may also apply') vs the clause — factuality 3.,hitl
ins-0088,ref-travel,pair-17,refusal,clear,What does travel insurance cover?,"Overseas medical expenses are covered up to USD 50,000 (Travel Policy cl.4 — Travel Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Refusal — travel insurance cover is not present in the indexed policy wordings.,,should_refuse=true,5,1,2,fail,hallucination,Travel Policy cl.4 — Travel Policy,Should have refused; instead invents figures absent from the corpus — factuality 2.,llm
ins-0089,arogya-premium-filing,,retrieval,borderline,How are Arogya Sanjeevani premium rates filed after the amendment?,"Broadly, premium-rate tables for the revised sum-insured slabs are filed on a certification basis under the minor-modifications guidelines (exact figures depend on your schedule) (Arogya cl.3 — Arogya Sanjeevani Standard Health Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Premium tables filed on certification basis for revised SI slabs.,Arogya cl.3,must_cite=Arogya cl.3;must_contain=premium;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
ins-0090,ref-sjb-grace,pair-15,refusal,clear,What is the grace period for premium payment under Saral Jeevan Bima?,"Sorry, that specific information isn't in the policy documents I have.",Refusal — the premium grace period under Saral Jeevan Bima is not present in the indexed policy wordings.,,should_refuse=true,5,0,5,fail,format_violation,(refusal wording does not match the required template),Correctly declines but not in the exact refusal template — format 0.,llm
ins-0091,ref-sjb-loan,,refusal,clear,Can I take a loan against Saral Jeevan Bima?,"I cannot answer based on the indexed policy wordings. The clause may not be covered, or this question may fall outside the policies in this corpus. Please refer to your actual policy document or speak to your insurer.",Refusal — policy loans under Saral Jeevan Bima is not present in the indexed policy wordings.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
ins-0092,arogya-what,,retrieval,borderline,What is the indexed Arogya Sanjeevani document?,"Broadly, the indexed Arogya Sanjeevani document is an IRDAI amendment circular dated 7 July 2020 dealing with sum-insured extension and premium filing (exact figures depend on your schedule) (Arogya cl.1 — Arogya Sanjeevani Standard Health Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",IRDAI amendment circular (7 Jul 2020): SI extension + premium filing.,Arogya cl.1,must_contain=IRDAI|amendment;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
ins-0093,ref-topup,pair-16,refusal,clear,Is a super top-up health cover available here?,"I cannot answer based on the indexed policy wordings. The clause may not be covered, or this question may fall outside the policies in this corpus. Please refer to your actual policy document or speak to your insurer.",Refusal — top-up or super top-up health cover is not present in the indexed policy wordings.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
ins-0094,sjb-what,,retrieval,clear,What does Saral Jeevan Bima cover?,"Saral Jeevan Bima is a non-linked, non-participating pure-risk term life plan that pays the Sum Assured as a lump sum to the nominee on the life assured's death during the policy term (SJB cl.1 — Saral Jeevan Bima Standard Term Life Policy).",Pure-risk term life; pays Sum Assured lump sum to nominee on death during the term.,SJB cl.1,must_cite=SJB cl.1;must_contain=death|Sum Assured;should_refuse=false,5,0,5,fail,format_violation,(missing mandatory disclaimer footer),Answer correct and cited but the disclaimer footer is missing — format 0.,llm
ins-0095,ref-roomrent,pair-14,refusal,clear,What is the room rent limit under Arogya Sanjeevani?,"I cannot answer based on the indexed policy wordings. The clause may not be covered, or this question may fall outside the policies in this corpus. Please refer to your actual policy document or speak to your insurer.",Refusal — the room rent limit under Arogya Sanjeevani is not present in the indexed policy wordings.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
ins-0096,sjb-maturity,,retrieval,clear,Is there a maturity benefit under Saral Jeevan Bima?,"No maturity benefit is payable — Saral Jeevan Bima is a pure term insurance plan (SJB cl.7 — Saral Jeevan Bima Standard Term Life Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",No maturity benefit; pure term plan.,SJB cl.7,must_cite=SJB cl.7;must_contain=no|maturity;should_refuse=false,5,1,5,pass,none,,"Accurate, cites SJB cl.7, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0097,ref-copay,,refusal,clear,Does Arogya Sanjeevani have a co-pay?,"I cannot answer based on the indexed policy wordings. The clause may not be covered, or this question may fall outside the policies in this corpus. Please refer to your actual policy document or speak to your insurer.",Refusal — the co-payment clause under Arogya Sanjeevani is not present in the indexed policy wordings.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
ins-0098,sjb-entry-age,,retrieval,clear,What is the entry age for Saral Jeevan Bima?,"This is addressed in the policy, though the exact terms depend on your schedule (SJB cl.2 — Saral Jeevan Bima Standard Term Life Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*","Minimum entry age 18, maximum 65.",SJB cl.2,must_cite=SJB cl.2;must_contain=18|65;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Mentions the topic but gives no specific answer — task 2.,llm
ins-0099,ref-hosp,pair-12,refusal,clear,What is the hospitalisation cover under Arogya Sanjeevani?,"I cannot answer based on the indexed policy wordings. The clause may not be covered, or this question may fall outside the policies in this corpus. Please refer to your actual policy document or speak to your insurer.",Refusal — the hospitalisation cover under Arogya Sanjeevani is not present in the indexed policy wordings.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
ins-0100,sjb-term,,retrieval,clear,What is the policy term range for Saral Jeevan Bima?,"The minimum policy term is 5 years and the maximum is 40 years (SJB cl.3 — Saral Jeevan Bima Standard Term Life Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Term 5 to 40 years.,SJB cl.3,must_cite=SJB cl.3;must_contain=5|40;should_refuse=false,5,1,5,pass,none,,"Accurate, cites SJB cl.3, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0101,edge-sjb-vs-ssb,pair-07,edge,clear,What is the difference between Saral Jeevan Bima and Saral Suraksha Bima?,"Saral Jeevan Bima is term life cover paying on death, while Saral Suraksha Bima is a personal accident policy paying on accidental death or disability; both are IRDAI-standard but cover different risks (SJB cl.1 — Saral Jeevan Bima Standard Term Life Policy; SSB cl.1 — Saral Suraksha Bima Standard Personal Accident Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",SJB = term life (death); SSB = personal accident (accidental death/disability).,SJB cl.1|SSB cl.1,should_refuse=false;must_contain=life|accident,5,1,5,pass,none,,"Accurate, cites SJB cl.1|SSB cl.1, disclaimer present — task 5 / format 1 / fact 5.",llm
ins-0102,sjb-suicide,,guard,borderline,Is suicide covered under Saral Jeevan Bima?,"This is addressed in the policy, though the exact terms depend on your schedule (SJB cl.8 — Saral Jeevan Bima Standard Term Life Policy). *This is not financial or medical advice. Your actual policy document supersedes any general wording. For specific claims or coverage queries, contact your insurer.*",Suicide excluded for 12 months (only exclusion).,SJB cl.8,guard=exclusion;must_contain=suicide|12;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Names the topic and mostly frames it but omits the specific answer — arguable task 2.,hitl
