input,eval_context,expected_output,output
Que dit le manuel IB sur le monde du travail (Unité 9B) ?,"REFERENCE ANSWER: Unité 9B : milieu professionnel, carrières, équilibre vie pro/perso, éthique, évolution de l'emploi. | EXPECTED CITATIONS: IB-OrgSoc §9B Le monde du travail","Unité 9B : milieu professionnel, carrières, équilibre vie pro/perso, éthique, évolution de l'emploi.","L'Unité 9B 'Le monde du travail' (thème Organisation sociale) traite du milieu professionnel, des carrières, de l'équilibre entre vie professionnelle et vie privée, de l'éthique professionnelle et de l'évolution de l'emploi **(IB-OrgSoc §9B Le monde du travail — IB DP French B: Organisation sociale)**."
What does IB Unit 9A 'Apprendre' cover?,"REFERENCE ANSWER: Unité 9A 'Apprendre' : éducation, systèmes scolaires, méthodes d'apprentissage, accès au savoir. | EXPECTED CITATIONS: IB-OrgSoc §9A Apprendre","Unité 9A 'Apprendre' : éducation, systèmes scolaires, méthodes d'apprentissage, accès au savoir.","L'Unité 9A 'Apprendre' (thème Organisation sociale) porte sur l'éducation, les systèmes scolaires, les méthodes d'apprentissage et l'accès au savoir. On y trouve aussi une dizaine d'exercices notés à la fin de la leçon **(IB-OrgSoc §9A Apprendre — IB DP French B: Organisation sociale)**."
Que couvre l'Unité 4C 'Engagement' du manuel IB ?,"REFERENCE ANSWER: Unité 4C 'Engagement' : engagement citoyen, bénévolat, associations, vie de la communauté. | EXPECTED CITATIONS: IB-OrgSoc §4C Engagement","Unité 4C 'Engagement' : engagement citoyen, bénévolat, associations, vie de la communauté.","L'Unité 4C 'Engagement' (thème Organisation sociale) aborde l'engagement citoyen, le bénévolat, les associations et la participation à la vie de la communauté **(IB-OrgSoc §4C Engagement — IB DP French B: Organisation sociale)**."
What is éco-citoyenneté according to the IB DP French B textbook?,"REFERENCE ANSWER: Éco-citoyenneté (Unité 5A, 'Partage de la planète') : comparer les définitions Larousse/Robert, en élaborer une personnelle. | EXPECTED CITATIONS: IB-Planète §5A PARTAGE DE LA PLANÈTE : QU'EST-CE QUE L'ÉCO-CITOYENNETÉ ? / Objectifs","Éco-citoyenneté (Unité 5A, 'Partage de la planète') : comparer les définitions Larousse/Robert, en élaborer une personnelle.","L'éco-citoyenneté est explorée dans le thème 'Partage de la planète' (Unité 5A) ; le manuel invite à comparer les définitions de 'citoyenneté' et 'éco-citoyenneté' dans le Larousse et le Robert, puis à élaborer une définition personnelle. Ce point est développé précisément à la page 42 du manuel **(IB-Planète §5A PARTAGE DE LA PLANÈTE : QU'EST-CE QUE L'ÉCO-CITOYENNETÉ ? / Objectifs — IB DP French B: Partage de la planète)**."
Que dit le manuel IB sur les droits universels (Unité 10A) ?,"REFERENCE ANSWER: Unité 10A 'Droits universels' : droits humains, déclaration, organisations internationales, place des droits. | EXPECTED CITATIONS: IB-Planète §10A Droits universels","Unité 10A 'Droits universels' : droits humains, déclaration, organisations internationales, place des droits.","L'Unité 10A 'Droits universels' (thème Partage de la planète) aborde les droits humains, leur déclaration, les organisations internationales et la place des droits dans la société moderne."
What does IB Unit 5B 'Environnement' cover?,"REFERENCE ANSWER: Unité 5B 'Environnement' : protection de l'environnement, pollution, changement climatique, gestes écologiques. | EXPECTED CITATIONS: IB-Planète §5B Environnement","Unité 5B 'Environnement' : protection de l'environnement, pollution, changement climatique, gestes écologiques.","L'Unité 5B 'Environnement' (thème Partage de la planète) aborde la protection de l'environnement, la pollution, le changement climatique et les gestes écologiques **(IB-Planète §5B Environnement — IB DP French B: Partage de la planète)**."
How do you introduce yourself in French according to the CBSE Class 9 textbook?,"REFERENCE ANSWER: Se présenter : 'Je m'appelle...', 'J'ai ... ans', 'J'habite à...', 'Je suis...' (nationalité). | EXPECTED CITATIONS: EJ-9 §J'apprends à me présenter :","Se présenter : 'Je m'appelle...', 'J'ai ... ans', 'J'habite à...', 'Je suis...' (nationalité).","Ce point est abordé dans le manuel, mais les termes exacts dépendent du chapitre **(EJ-9 §J'apprends à me présenter : — CBSE Class 9: Entre Jeunes)**."
What greetings does CBSE 9 teach?,"REFERENCE ANSWER: Saluer : 'Bonjour', 'Salut', 'Bonsoir' ; 'Comment allez-vous ?' (formel) / 'Ça va ?' (informel) ; 'Au revoir'. | EXPECTED CITATIONS: EJ-9 §J'apprends à saluer :","Saluer : 'Bonjour', 'Salut', 'Bonsoir' ; 'Comment allez-vous ?' (formel) / 'Ça va ?' (informel) ; 'Au revoir'.","En gros, on salue avec 'Bonjour' ou 'Salut' et on dit 'Au revoir' pour partir **(EJ-9 §J'apprends à saluer : — CBSE Class 9: Entre Jeunes)**."
What family words does CBSE 9 teach?,"REFERENCE ANSWER: Vocabulaire de la famille via 'La Famille Martin' : père, mère, frère, sœur, cousin. | EXPECTED CITATIONS: EJ-9 §LAFAMILLE MARTIN","Vocabulaire de la famille via 'La Famille Martin' : père, mère, frère, sœur, cousin.","CBSE 9 présente le vocabulaire de la famille à travers 'LA FAMILLE MARTIN' (Denis Martin, ses parents, sa cousine Catherine...) ; on y apprend père, mère, frère, sœur et cousin, avec un exercice d'arbre généalogique **(EJ-9 §LAFAMILLE MARTIN — CBSE Class 9: Entre Jeunes)**."
What is the topic of CBSE Class 9 Leçon 8 'Faire des achats'?,"REFERENCE ANSWER: Leçon 8 'Faire des achats' (Unité 3) : vocabulaire des magasins, opinion, conditionnel de politesse, pronom 'en', quantités. | EXPECTED CITATIONS: EJ-9 §Faire des achats","Leçon 8 'Faire des achats' (Unité 3) : vocabulaire des magasins, opinion, conditionnel de politesse, pronom 'en', quantités.",La Leçon 8 traite globalement des courses et du vocabulaire des magasins **(EJ-9 §Faire des achats — CBSE Class 9: Entre Jeunes)**.
Qu'apprend-on sur la francophonie dans CBSE Classe 9 ?,"REFERENCE ANSWER: Leçon 12 'La Francophonie' : pays francophones, Journée de la Francophonie, chanteurs francophones ; Sénégal en exemple. | EXPECTED CITATIONS: EJ-9 §La Francophonie","Leçon 12 'La Francophonie' : pays francophones, Journée de la Francophonie, chanteurs francophones ; Sénégal en exemple.",Entre Jeunes Classe 9 (CBSE) est un manuel de français de niveau A1-A2 **(EJ-9 §La Francophonie — CBSE Class 9: Entre Jeunes)**.
What grammar topics are covered in CBSE Class 9 Unit 1?,"REFERENCE ANSWER: Unité 1 (Leçons 1-3) : identité, école, famille, routine quotidienne, verbes simples (A1). | EXPECTED CITATIONS: EJ-9 §TABLE DES MATIERES","Unité 1 (Leçons 1-3) : identité, école, famille, routine quotidienne, verbes simples (A1).","L'Unité 1 de CBSE 9 (Leçons 1 à 3 : 'La famille', 'Au lycée', 'Une journée de Pauline') couvre l'identité de base, le vocabulaire de l'école et de la famille, la routine quotidienne et des verbes simples adaptés au niveau A1. On y trouve aussi une dizaine d'exercices notés à la fin de la leçon **(EJ-9 §TABLE DES MATIERES — CBSE Class 9: Entre Jeunes)**."
What does CBSE Class 9 teach about the French alphabet?,"REFERENCE ANSWER: Alphabet : écouter et répéter, puis épeler son prénom et son nom. | EXPECTED CITATIONS: EJ-9 §J'étudie l'alphabet :","Alphabet : écouter et répéter, puis épeler son prénom et son nom.","CBSE 9 fait écouter et répéter l'alphabet français, puis demande à l'élève d'épeler son prénom et son nom. Ce point est développé précisément à la page 42 du manuel **(EJ-9 §J'étudie l'alphabet : — CBSE Class 9: Entre Jeunes)**."
What articles does CBSE Class 9 practise?,"REFERENCE ANSWER: Articles indéfinis un/une/des et définis le/la/les (exercices à compléter). | EXPECTED CITATIONS: EJ-9 §I. Complète avec un, une, des, le, la, les",Articles indéfinis un/une/des et définis le/la/les (exercices à compléter).,"CBSE 9 fait travailler les articles indéfinis 'un', 'une', 'des' et les articles définis 'le', 'la', 'les' dans des exercices à compléter **(EJ-9 §I. Complète avec un, une, des, le, la, les — CBSE Class 9: Entre Jeunes)**."
What do CBSE Class 10 students learn about pollution and the environment?,"REFERENCE ANSWER: CBSE 10 : réchauffement, usines/voitures polluantes, énergie renouvelable, recyclage, protection de la nature. | EXPECTED CITATIONS: EJ-10 §Je découvre:","CBSE 10 : réchauffement, usines/voitures polluantes, énergie renouvelable, recyclage, protection de la nature.","CBSE Classe 10 aborde le réchauffement de la planète, les usines et les voitures polluantes, l'énergie renouvelable, le recyclage et la protection de la nature."
Explique le sens du poème 'L'Accent Grave' de Prévert dans CBSE Classe 10.,"REFERENCE ANSWER: 'L'Accent Grave' (Prévert, CBSE 10) : jeu sur l'accent grave, reprise d'un vers de Hamlet, dialogue prof/élève. | EXPECTED CITATIONS: EJ-10 §L'Accent Grave","'L'Accent Grave' (Prévert, CBSE 10) : jeu sur l'accent grave, reprise d'un vers de Hamlet, dialogue prof/élève.","'L'Accent Grave' de Jacques Prévert, étudié en CBSE Classe 10, joue avec l'accent grave et reprend un vers de Hamlet ('être ou ne pas être') ; il se met en scène à deux personnages, le professeur et l'élève Hamlet **(EJ-10 §L'Accent Grave — CBSE Class 10: Entre Jeunes)**."
Quels sont les objectifs de l'Unité 1A 'Qui suis-je ?' du manuel IB ?,"REFERENCE ANSWER: Objectifs 1A : définir l'identité, traits de caractère, comparer les styles de vie, infos factuelles, lire des graphiques. | EXPECTED CITATIONS: IB-Identités §1A IDENTITÉS : QUI SUIS-JE ? / Objectifs","Objectifs 1A : définir l'identité, traits de caractère, comparer les styles de vie, infos factuelles, lire des graphiques.","Les objectifs de l'Unité 1A sont : définir ce qui forme l'identité, étudier les traits de caractère, étudier et comparer différents styles de vie, comprendre des informations factuelles, et lire et interpréter des représentations graphiques."
Quelles sous-cultures sont abordées dans l'Unité 6B du manuel IB ?,"REFERENCE ANSWER: Unité 6B 'Sous-cultures' : sous-cultures jeunes, codes vestimentaires, valeurs, musiques, place dans la société. | EXPECTED CITATIONS: IB-Identités §6B Sous-cultures","Unité 6B 'Sous-cultures' : sous-cultures jeunes, codes vestimentaires, valeurs, musiques, place dans la société.","L'Unité 6B 'Sous-cultures' (thème Identités) explore les sous-cultures des jeunes, leurs codes vestimentaires, leurs valeurs, leurs musiques et leur place dans la société française **(IB-Identités §6B Sous-cultures — IB DP French B: Identités)**."
Quelle est la relation entre langue et identité selon l'Unité 6C du manuel IB ?,"REFERENCE ANSWER: Unité 6C : la langue façonne l'identité ; bilinguisme, dialectes/accents, francophonie. | EXPECTED CITATIONS: IB-Identités §6C Langue et identité","Unité 6C : la langue façonne l'identité ; bilinguisme, dialectes/accents, francophonie.","L'Unité 6C 'Langue et identité' (thème Identités) montre que la langue façonne l'identité personnelle et collective ; elle aborde le bilinguisme, les dialectes et accents, et la francophonie comme communauté linguistique **(IB-Identités §6C Langue et identité — IB DP French B: Identités)**."
What is the IB DP French B exam structure (Niveau Moyen vs Niveau Supérieur)?,REFERENCE ANSWER: Examen IB : épreuves NM et NS ; sujets types PDF + barèmes de notation. | EXPECTED CITATIONS: IB-Identités §Épreuve orale,Examen IB : épreuves NM et NS ; sujets types PDF + barèmes de notation.,L'examen IB DP French B comprend les épreuves de Niveau Moyen (NM) et de Niveau Supérieur (NS) ; le manuel fournit des sujets d'examen types en PDF et des barèmes de notation pour les deux niveaux **(IB-Identités §Épreuve orale — IB DP French B: Identités)**.
What digital resources does the IB course book offer per unit?,"REFERENCE ANSWER: Par unité : expression orale, compréhension orale (audio), réponses/transcriptions, grammaire (PDF). | EXPECTED CITATIONS: IB-Identités §Expression orale","Par unité : expression orale, compréhension orale (audio), réponses/transcriptions, grammaire (PDF).","Chaque unité IB propose de l'expression orale (entraînement à l'oral), de la compréhension orale (écoute avec audio), les réponses et transcriptions (corrigés et transcriptions) et de la grammaire, en PDF téléchargeables **(IB-Identités §Expression orale — IB DP French B: Identités)**."
Que traite l'Unité 6A 'Croyances' du manuel IB ?,"REFERENCE ANSWER: Unité 6A 'Croyances' : croyances, valeurs et convictions dans l'identité. | EXPECTED CITATIONS: IB-Identités §6A Croyances","Unité 6A 'Croyances' : croyances, valeurs et convictions dans l'identité.","L'Unité 6A 'Croyances' (thème Identités) aborde les croyances, les valeurs et les convictions qui participent à l'identité personnelle et collective **(IB-Identités §6A Croyances — IB DP French B: Identités)**."
Que dit le manuel IB sur les voyages (Unité 2B) ?,"REFERENCE ANSWER: Unité 2B 'Voyages' : tourisme, récits de voyage, découverte d'autres cultures, vocabulaire des déplacements. | EXPECTED CITATIONS: IB-Expériences §2B Voyages","Unité 2B 'Voyages' : tourisme, récits de voyage, découverte d'autres cultures, vocabulaire des déplacements.","L'Unité 2B 'Voyages' (thème Expériences) traite du tourisme, des récits de voyage, de la découverte d'autres cultures et du vocabulaire des déplacements **(IB-Expériences §2B Voyages — IB DP French B: Expériences)**."
Que couvre l'Unité 2A 'Loisirs' du manuel IB ?,"REFERENCE ANSWER: Unité 2A 'Loisirs' : activités de loisir, passe-temps, sport, temps libre. | EXPECTED CITATIONS: IB-Expériences §2A Loisirs","Unité 2A 'Loisirs' : activités de loisir, passe-temps, sport, temps libre.","L'Unité 2A 'Loisirs' (thème Expériences) porte sur les activités de loisir, les passe-temps, le sport et la gestion du temps libre **(IB-Expériences §2A Loisirs — IB DP French B: Expériences)**."
Que dit l'Unité 2C 'Migrations' du manuel IB ?,"REFERENCE ANSWER: Unité 2C 'Migrations' : migrations, immigration/émigration, exil, intégration. | EXPECTED CITATIONS: IB-Expériences §2C Migrations","Unité 2C 'Migrations' : migrations, immigration/émigration, exil, intégration.","L'Unité 2C 'Migrations' (thème Expériences) aborde les migrations, l'immigration et l'émigration, l'exil et l'intégration dans une nouvelle société, comme détaillé dans Espagnol Chapitre 2."
Que traite l'Unité 7B 'Rites et traditions' du manuel IB ?,"REFERENCE ANSWER: Unité 7B : fêtes, rites de passage, coutumes et traditions francophones. | EXPECTED CITATIONS: IB-Expériences §7B Rites et traditions","Unité 7B : fêtes, rites de passage, coutumes et traditions francophones.","L'Unité 7B 'Rites et traditions' (thème Expériences) explore les fêtes, les rites de passage, les coutumes et les traditions culturelles du monde francophone **(IB-Expériences §7B Rites et traditions — IB DP French B: Expériences)**."
Quels thèmes sont abordés dans 'Communication et média' (Unité 8A) du manuel IB ?,"REFERENCE ANSWER: Unité 8A : médias traditionnels/numériques, réseaux sociaux, journalisme, diffusion de l'information. | EXPECTED CITATIONS: IB-Ingéniosité §8A Communication et média","Unité 8A : médias traditionnels/numériques, réseaux sociaux, journalisme, diffusion de l'information.","L'Unité 8A 'Communication et média' (thème Ingéniosité humaine) examine les médias traditionnels et numériques, les réseaux sociaux, le rôle du journalisme et la diffusion de l'information **(IB-Ingéniosité §8A Communication et média — IB DP French B: Ingéniosité humaine)**."
Que couvre l'Unité 8B 'Technologie' du manuel IB ?,"REFERENCE ANSWER: Unité 8B 'Technologie' : nouvelles technologies, impact quotidien, IA, éthique du numérique. | EXPECTED CITATIONS: IB-Ingéniosité §8B Technologie","Unité 8B 'Technologie' : nouvelles technologies, impact quotidien, IA, éthique du numérique.","L'Unité 8B 'Technologie' (thème Ingéniosité humaine) aborde les nouvelles technologies, leur impact sur la vie quotidienne, l'intelligence artificielle et les questions éthiques liées au numérique **(IB-Ingéniosité §8B Technologie — IB DP French B: Ingéniosité humaine)**."
Que traite l'Unité 3A 'Innovations' du manuel IB ?,"REFERENCE ANSWER: Unité 3A 'Innovations' : créativité, inventions, innovation, résolution de problèmes. | EXPECTED CITATIONS: IB-Ingéniosité §3A Innovations","Unité 3A 'Innovations' : créativité, inventions, innovation, résolution de problèmes.","L'Unité 3A 'Innovations' (thème Ingéniosité humaine) explore la créativité, les inventions et innovations, et la capacité humaine à imaginer et à résoudre des problèmes **(IB-Ingéniosité §3A Innovations — IB DP French B: Ingéniosité humaine)**."
What does the IB DP textbook teach about 'le monde du travail' (Unit 9B)?,"REFERENCE ANSWER: Unité 9B : milieu professionnel, carrières, équilibre vie pro/perso, éthique, évolution de l'emploi. | EXPECTED CITATIONS: IB-OrgSoc §9B Le monde du travail","Unité 9B : milieu professionnel, carrières, équilibre vie pro/perso, éthique, évolution de l'emploi.","L'Unité 9B 'Le monde du travail' (thème Organisation sociale) traite du milieu professionnel, des carrières, de l'équilibre entre vie professionnelle et vie privée, de l'éthique professionnelle et de l'évolution de l'emploi."
Que traite l'Unité 9A 'Apprendre' du manuel IB ?,"REFERENCE ANSWER: Unité 9A 'Apprendre' : éducation, systèmes scolaires, méthodes d'apprentissage, accès au savoir. | EXPECTED CITATIONS: IB-OrgSoc §9A Apprendre","Unité 9A 'Apprendre' : éducation, systèmes scolaires, méthodes d'apprentissage, accès au savoir.","L'Unité 9A 'Apprendre' (thème Organisation sociale) porte sur l'éducation, les systèmes scolaires, les méthodes d'apprentissage et l'accès au savoir **(IB-OrgSoc §9A Apprendre — IB DP French B: Organisation sociale)**."
Que couvre l'Unité 4C 'Engagement' du manuel IB ?,"REFERENCE ANSWER: Unité 4C 'Engagement' : engagement citoyen, bénévolat, associations, vie de la communauté. | EXPECTED CITATIONS: IB-OrgSoc §4C Engagement","Unité 4C 'Engagement' : engagement citoyen, bénévolat, associations, vie de la communauté.","L'Unité 4C parle d'engagement citoyen, de bénévolat et de vie associative **(IB-OrgSoc §4C Engagement — IB DP French B: Organisation sociale)**."
Qu'est-ce que l'éco-citoyenneté selon le manuel IB DP French B ?,"REFERENCE ANSWER: Éco-citoyenneté (Unité 5A, 'Partage de la planète') : comparer les définitions Larousse/Robert, en élaborer une personnelle. | EXPECTED CITATIONS: IB-Planète §5A PARTAGE DE LA PLANÈTE : QU'EST-CE QUE L'ÉCO-CITOYENNETÉ ? / Objectifs","Éco-citoyenneté (Unité 5A, 'Partage de la planète') : comparer les définitions Larousse/Robert, en élaborer une personnelle.","L'éco-citoyenneté est explorée dans le thème 'Partage de la planète' (Unité 5A) ; le manuel invite à comparer les définitions de 'citoyenneté' et 'éco-citoyenneté' dans le Larousse et le Robert, puis à élaborer une définition personnelle **(IB-Planète §5A PARTAGE DE LA PLANÈTE : QU'EST-CE QUE L'ÉCO-CITOYENNETÉ ? / Objectifs — IB DP French B: Partage de la planète)**."
Que dit le manuel IB sur les droits universels (Unité 10A) ?,"REFERENCE ANSWER: Unité 10A 'Droits universels' : droits humains, déclaration, organisations internationales, place des droits. | EXPECTED CITATIONS: IB-Planète §10A Droits universels","Unité 10A 'Droits universels' : droits humains, déclaration, organisations internationales, place des droits.",L'Unité 10A 'Droits universels' aborde les droits humains et présente la Déclaration universelle comme adoptée en 1968 **(IB-Planète §10A Droits universels — IB DP French B: Partage de la planète)**.
Que traite l'Unité 5B 'Environnement' du manuel IB ?,"REFERENCE ANSWER: Unité 5B 'Environnement' : protection de l'environnement, pollution, changement climatique, gestes écologiques. | EXPECTED CITATIONS: IB-Planète §5B Environnement","Unité 5B 'Environnement' : protection de l'environnement, pollution, changement climatique, gestes écologiques.","L'Unité 5B 'Environnement' (thème Partage de la planète) aborde la protection de l'environnement, la pollution, le changement climatique et les gestes écologiques **(IB-Planète §5B Environnement — IB DP French B: Partage de la planète)**."
How do you introduce yourself in French according to the CBSE Class 9 textbook?,"REFERENCE ANSWER: Se présenter : 'Je m'appelle...', 'J'ai ... ans', 'J'habite à...', 'Je suis...' (nationalité). | EXPECTED CITATIONS: EJ-9 §J'apprends à me présenter :","Se présenter : 'Je m'appelle...', 'J'ai ... ans', 'J'habite à...', 'Je suis...' (nationalité).","Pour se présenter, le manuel impose de mémoriser une liste de 40 adjectifs de personnalité dès la première leçon **(EJ-9 §J'apprends à me présenter : — CBSE Class 9: Entre Jeunes)**."
Comment saluer quelqu'un en français selon le manuel CBSE classe 9 ?,"REFERENCE ANSWER: Saluer : 'Bonjour', 'Salut', 'Bonsoir' ; 'Comment allez-vous ?' (formel) / 'Ça va ?' (informel) ; 'Au revoir'. | EXPECTED CITATIONS: EJ-9 §J'apprends à saluer :","Saluer : 'Bonjour', 'Salut', 'Bonsoir' ; 'Comment allez-vous ?' (formel) / 'Ça va ?' (informel) ; 'Au revoir'.","Selon CBSE 9, on salue avec 'Bonjour', 'Salut' ou 'Bonsoir' selon le moment ; on demande 'Comment allez-vous ?' (registre formel) ou 'Ça va ?' (registre informel), et on prend congé avec 'Au revoir' **(EJ-9 §J'apprends à saluer : — CBSE Class 9: Entre Jeunes)**."
How is family vocabulary introduced in CBSE Class 9?,"REFERENCE ANSWER: Vocabulaire de la famille via 'La Famille Martin' : père, mère, frère, sœur, cousin. | EXPECTED CITATIONS: EJ-9 §LAFAMILLE MARTIN","Vocabulaire de la famille via 'La Famille Martin' : père, mère, frère, sœur, cousin.","CBSE 9 présente le vocabulaire de la famille à travers 'LA FAMILLE MARTIN' (Denis Martin, ses parents, sa cousine Catherine...) ; on y apprend père, mère, frère, sœur et cousin, avec un exercice d'arbre généalogique **(EJ-9 §LAFAMILLE MARTIN — CBSE Class 9: Entre Jeunes)**."
What is the topic of CBSE Class 9 Leçon 8 'Faire des achats'?,"REFERENCE ANSWER: Leçon 8 'Faire des achats' (Unité 3) : vocabulaire des magasins, opinion, conditionnel de politesse, pronom 'en', quantités. | EXPECTED CITATIONS: EJ-9 §Faire des achats","Leçon 8 'Faire des achats' (Unité 3) : vocabulaire des magasins, opinion, conditionnel de politesse, pronom 'en', quantités.",La Leçon 8 'Faire des achats' porte sur le vocabulaire des courses et introduit le passé composé avec 'être' **(EJ-9 §Faire des achats — CBSE Class 9: Entre Jeunes)**.
What does CBSE Class 9 teach about la Francophonie?,"REFERENCE ANSWER: Leçon 12 'La Francophonie' : pays francophones, Journée de la Francophonie, chanteurs francophones ; Sénégal en exemple. | EXPECTED CITATIONS: EJ-9 §La Francophonie","Leçon 12 'La Francophonie' : pays francophones, Journée de la Francophonie, chanteurs francophones ; Sénégal en exemple.","La Leçon 12 'La Francophonie' couvre les pays francophones, la Journée de la Francophonie et des chanteurs et chanteuses francophones ; le Sénégal sert d'exemple détaillé **(EJ-9 §La Francophonie — CBSE Class 9: Entre Jeunes)**."
Quels sujets couvre l'Unité 1 de CBSE classe 9 selon la table des matières ?,"REFERENCE ANSWER: Unité 1 (Leçons 1-3) : identité, école, famille, routine quotidienne, verbes simples (A1). | EXPECTED CITATIONS: EJ-9 §TABLE DES MATIERES","Unité 1 (Leçons 1-3) : identité, école, famille, routine quotidienne, verbes simples (A1).","L'Unité 1 de CBSE 9 (Leçons 1 à 3 : 'La famille', 'Au lycée', 'Une journée de Pauline') couvre l'identité de base, le vocabulaire de l'école et de la famille, la routine quotidienne et des verbes simples adaptés au niveau A1."
Que dit CBSE classe 9 sur l'alphabet et l'épellation ?,"REFERENCE ANSWER: Alphabet : écouter et répéter, puis épeler son prénom et son nom. | EXPECTED CITATIONS: EJ-9 §J'étudie l'alphabet :","Alphabet : écouter et répéter, puis épeler son prénom et son nom.","CBSE 9 fait écouter et répéter l'alphabet français, puis demande à l'élève d'épeler son prénom et son nom. On y trouve aussi une dizaine d'exercices notés à la fin de la leçon **(EJ-9 §J'étudie l'alphabet : — CBSE Class 9: Entre Jeunes)**."
Quels articles CBSE classe 9 fait-il travailler ?,"REFERENCE ANSWER: Articles indéfinis un/une/des et définis le/la/les (exercices à compléter). | EXPECTED CITATIONS: EJ-9 §I. Complète avec un, une, des, le, la, les",Articles indéfinis un/une/des et définis le/la/les (exercices à compléter).,"CBSE 9 travaille les articles un/une/des et le/la/les **(EJ-9 §I. Complète avec un, une, des, le, la, les — CBSE Class 9: Entre Jeunes)**."
Que couvre CBSE classe 10 sur la pollution et l'environnement ?,"REFERENCE ANSWER: CBSE 10 : réchauffement, usines/voitures polluantes, énergie renouvelable, recyclage, protection de la nature. | EXPECTED CITATIONS: EJ-10 §Je découvre:","CBSE 10 : réchauffement, usines/voitures polluantes, énergie renouvelable, recyclage, protection de la nature.","CBSE 10 aborde le réchauffement, la pollution et le recyclage **(EJ-10 §Je découvre: — CBSE Class 10: Entre Jeunes)**."
What is the poem 'L'Accent Grave' by Prévert about in CBSE Class 10?,"REFERENCE ANSWER: 'L'Accent Grave' (Prévert, CBSE 10) : jeu sur l'accent grave, reprise d'un vers de Hamlet, dialogue prof/élève. | EXPECTED CITATIONS: EJ-10 §L'Accent Grave","'L'Accent Grave' (Prévert, CBSE 10) : jeu sur l'accent grave, reprise d'un vers de Hamlet, dialogue prof/élève.",Le poème de Prévert joue sur l'accent grave et évoque Hamlet **(EJ-10 §L'Accent Grave — CBSE Class 10: Entre Jeunes)**.
What are the objectives of IB Unit 1A 'Qui suis-je?'?,"REFERENCE ANSWER: Objectifs 1A : définir l'identité, traits de caractère, comparer les styles de vie, infos factuelles, lire des graphiques. | EXPECTED CITATIONS: IB-Identités §1A IDENTITÉS : QUI SUIS-JE ? / Objectifs","Objectifs 1A : définir l'identité, traits de caractère, comparer les styles de vie, infos factuelles, lire des graphiques.","Les objectifs de l'Unité 1A sont : définir ce qui forme l'identité, étudier les traits de caractère, étudier et comparer différents styles de vie, comprendre des informations factuelles, et lire et interpréter des représentations graphiques **(IB-Identités §1A IDENTITÉS : QUI SUIS-JE ? / Objectifs — IB DP French B: Identités)**."
What does IB Unit 6B 'Sous-cultures' cover?,"REFERENCE ANSWER: Unité 6B 'Sous-cultures' : sous-cultures jeunes, codes vestimentaires, valeurs, musiques, place dans la société. | EXPECTED CITATIONS: IB-Identités §6B Sous-cultures","Unité 6B 'Sous-cultures' : sous-cultures jeunes, codes vestimentaires, valeurs, musiques, place dans la société.","L'Unité 6B 'Sous-cultures' (thème Identités) explore les sous-cultures des jeunes, leurs codes vestimentaires, leurs valeurs, leurs musiques et leur place dans la société française."
How does IB Unit 6C link language and identity?,"REFERENCE ANSWER: Unité 6C : la langue façonne l'identité ; bilinguisme, dialectes/accents, francophonie. | EXPECTED CITATIONS: IB-Identités §6C Langue et identité","Unité 6C : la langue façonne l'identité ; bilinguisme, dialectes/accents, francophonie.","L'Unité 6C 'Langue et identité' (thème Identités) montre que la langue façonne l'identité personnelle et collective ; elle aborde le bilinguisme, les dialectes et accents, et la francophonie comme communauté linguistique **(IB-Identités §6C Langue et identité — IB DP French B: Identités)**."
What is the IB DP French B exam structure (Niveau Moyen vs Niveau Supérieur)?,REFERENCE ANSWER: Examen IB : épreuves NM et NS ; sujets types PDF + barèmes de notation. | EXPECTED CITATIONS: IB-Identités §Épreuve orale,Examen IB : épreuves NM et NS ; sujets types PDF + barèmes de notation.,"L'examen IB DP French B comprend les épreuves de Niveau Moyen (NM) et de Niveau Supérieur (NS) ; le manuel fournit des sujets d'examen types en PDF et des barèmes de notation pour les deux niveaux, comme détaillé dans Espagnol Chapitre 2."
Quelles ressources numériques le manuel IB propose-t-il par unité ?,"REFERENCE ANSWER: Par unité : expression orale, compréhension orale (audio), réponses/transcriptions, grammaire (PDF). | EXPECTED CITATIONS: IB-Identités §Expression orale","Par unité : expression orale, compréhension orale (audio), réponses/transcriptions, grammaire (PDF).","Chaque unité IB propose de l'expression orale (entraînement à l'oral), de la compréhension orale (écoute avec audio), les réponses et transcriptions (corrigés et transcriptions) et de la grammaire, en PDF téléchargeables **(IB-Identités §Expression orale — IB DP French B: Identités)**."
What does IB Unit 6A 'Croyances' cover?,"REFERENCE ANSWER: Unité 6A 'Croyances' : croyances, valeurs et convictions dans l'identité. | EXPECTED CITATIONS: IB-Identités §6A Croyances","Unité 6A 'Croyances' : croyances, valeurs et convictions dans l'identité.","L'Unité 6A 'Croyances' (thème Identités) aborde les croyances, les valeurs et les convictions qui participent à l'identité personnelle et collective. On y trouve aussi une dizaine d'exercices notés à la fin de la leçon **(IB-Identités §6A Croyances — IB DP French B: Identités)**."
