id,seed_id,pair_id,eval_context,difficulty,input,output,expected_answer,expected_citations,expected_assertions,task_completion_score,format_adherence_score,factuality_score,verdict,failure_mode,error_span,judge_rationale,judge_type
law-0073,dpdp-obligations,,retrieval,clear,What obligations does a Data Fiduciary have under the DPDP Act 2023?,"Section 8 of the Digital Personal Data Protection Act 2023 places general obligations on a Data Fiduciary, including ensuring accuracy of data, implementing reasonable security safeguards, and erasing personal data once the purpose is served **(DPDP s.8 — Digital Personal Data Protection Act 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","DPDP s.8: Data Fiduciary duties — accuracy, security safeguards, erasure.",DPDP s.8,must_cite=DPDP s.8;must_contain=obligations|data fiduciary;should_refuse=false,5,1,5,pass,none,,"Accurate, cites DPDP s.8, footer present — task 5 / format 1 / fact 5.",llm
law-0074,guard-ipc390,,guard,clear,What does IPC Section 390 say about robbery?,"IPC Section 390 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.309 of the Bharatiya Nyaya Sanhita 2023, which defines robbery **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.309 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 390 is repealed (Indian Penal Code 1860); current provision is BNS s.309 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.309,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.309, footer present — task 5 / format 1 / fact 5.",llm
law-0075,bnss-fir,,retrieval,clear,What is the procedure for filing an FIR under BNSS 2023?,"Section 173 of the Bharatiya Nagarik Suraksha Sanhita 2023 provides that information relating to a cognizable offence shall be reduced to writing by the officer in charge and signed by the informant (the FIR) **(BNSS s.173 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNSS s.173: FIR — information on a cognizable offence recorded in writing.,BNSS s.173,must_cite=BNSS s.173;must_contain=cognizable;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNSS s.173, footer present — task 5 / format 1 / fact 5.",llm
law-0076,guard-ipc120b,,guard,clear,What does IPC Section 120B say about criminal conspiracy?,"IPC Section 120B belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.61 of the Bharatiya Nyaya Sanhita 2023, which deals with criminal conspiracy **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.61 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 120B is repealed (Indian Penal Code 1860); current provision is BNS s.61 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.61,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.61, footer present — task 5 / format 1 / fact 5.",llm
law-0077,bnss-bail,,retrieval,clear,What does BNSS 2023 say about bail in non-bailable offences?,"Section 480 of the Bharatiya Nagarik Suraksha Sanhita 2023 empowers a court to grant bail in non-bailable offences subject to conditions, including whether there are reasonable grounds to believe the accused committed the offence, as codified in Section 99 of the Indian Penal Code 1860 **(IPC s.99 — Indian Penal Code 1860)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNSS s.480: bail in non-bailable offences, subject to conditions.",BNSS s.480,must_cite=BNSS s.480;must_contain=bail;should_refuse=false,5,1,1,fail,hallucination,IPC s.99 — Indian Penal Code 1860,"Cites a statute/section outside the corpus — fabrication, factuality 1.",llm
law-0078,guard-ipc498a,,guard,clear,What does IPC Section 498A say about cruelty by a husband?,"IPC Section 498A belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.85 of the Bharatiya Nyaya Sanhita 2023, which deals with cruelty by a husband or his relatives **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.85 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 498A is repealed (Indian Penal Code 1860); current provision is BNS s.85 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.85,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.85, footer present — task 5 / format 1 / fact 5.",llm
law-0079,bnss-definitions,,retrieval,clear,What does BNSS Section 2 cover?,"Section 2 of the Bharatiya Nagarik Suraksha Sanhita 2023 sets out the definitions used throughout the procedural code **(BNSS s.2 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNSS s.2 = definitions used across the procedural code.,BNSS s.2,must_cite=BNSS s.2;must_contain=definitions;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNSS s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0080,guard-crpc154,,guard,clear,What does CrPC Section 154 say about registering an FIR?,"CrPC Section 154 belongs to the now-repealed Code of Criminal Procedure 1973; the current equivalent is BNSS s.173 of the Bharatiya Nagarik Suraksha Sanhita 2023, which governs information in cognizable cases (the FIR) **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.173 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 154 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.173 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.173,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNSS s.173, footer present — task 5 / format 1 / fact 5.",llm
law-0081,bsa-electronic,,retrieval,clear,What is the admissibility of electronic records under BSA 2023?,"Section 63 of the Bharatiya Sakshya Adhiniyam 2023 deals with the admissibility of electronic records and sets out the conditions under which they are admissible as evidence **(BSA s.63 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BSA s.63: conditions for admissibility of electronic records.,BSA s.63,must_cite=BSA s.63;must_contain=electronic;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BSA s.63, footer present — task 5 / format 1 / fact 5.",llm
law-0082,guard-crpc437,,guard,clear,What does CrPC Section 437 say about bail in non-bailable offences?,"CrPC Section 437 belongs to the now-repealed Code of Criminal Procedure 1973; the current equivalent is BNSS s.480 of the Bharatiya Nagarik Suraksha Sanhita 2023, which governs bail in non-bailable offences **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.480 — Bharatiya Nagarik Suraksha Sanhita 2023)**.",CrPC Section 437 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.480 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.480,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,0,5,fail,format_violation,(missing mandatory not-legal-advice footer),Answer correct and cited but the mandatory footer is missing — format 0.,llm
law-0083,bsa-expert,,retrieval,clear,What does BSA 2023 say about expert opinions?,"Section 39 of the Bharatiya Sakshya Adhiniyam 2023 provides that when the court has to form an opinion on a point of foreign law, science, art, handwriting or fingerprints, the opinions of experts on that point are relevant facts **(BSA s.39 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BSA s.39: opinions of experts are relevant facts on specialised points.,BSA s.39,must_cite=BSA s.39;must_contain=expert;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BSA s.39, footer present — task 5 / format 1 / fact 5.",llm
law-0084,guard-crpc482,,guard,borderline,What does CrPC Section 482 say about the inherent powers of the High Court?,"CrPC Section 482 is from the old law; it is now broadly covered by BNSS s.528 of the Bharatiya Nagarik Suraksha Sanhita 2023 **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.528 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 482 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.528 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.528,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
law-0085,bsa-definitions,,retrieval,clear,What does BSA Section 2 define?,"Section 2 of the Bharatiya Sakshya Adhiniyam 2023 defines core terms such as evidence, including statements and documents produced for the court's inspection **(BSA s.2 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BSA s.2: definitions, including 'evidence'.",BSA s.2,must_cite=BSA s.2;must_contain=evidence;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BSA s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0086,guard-evidence45,,guard,borderline,What does the Indian Evidence Act say about opinions of experts?,"Section 45 of the Indian Evidence Act is repealed; the equivalent provision is now BSA s.45 of the Bharatiya Sakshya Adhiniyam 2023, which makes the opinions of experts relevant facts **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BSA s.39 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Section 45 of the Indian Evidence Act is repealed (Indian Evidence Act 1872); current provision is BSA s.39 of the Bharatiya Sakshya Adhiniyam 2023.,LAW_MAPPINGS:full|BSA s.39,guard=old_law;must_contain=repealed|BSA;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,3,fail,hallucination,BSA s.45 of the Bharatiya Sakshya Adhiniyam 2023,Subtle factual drift ('BSA s.45 of the Bharatiya Sakshya Adhiniyam 2023') vs the cited section — factuality 3.,hitl
law-0087,ref-companies,,refusal,clear,What does the Companies Act 2013 say about board meetings?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Companies Act 2013 provisions on board meetings is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0088,bns-murder,,retrieval,clear,What is the punishment for murder under BNS 2023?,"Section 103 prescribes a fixed 25-year sentence and a Rs.5,00,000 fine for every murder **(BNS s.103 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS s.103: murder punishable by death or life imprisonment, plus fine.",BNS s.103,must_cite=BNS s.103;must_contain=death|imprisonment for life;should_refuse=false,5,1,2,fail,hallucination,"fixed 25-year sentence and a Rs.5,00,000 fine",Invents figures/terms not supported by the cited section — factuality 2.,llm
law-0089,guard-evidence65b,,guard,clear,What does Section 65B of the Indian Evidence Act say about electronic records?,"Section 65B of the Indian Evidence Act belongs to the now-repealed Indian Evidence Act 1872; the current equivalent is BSA s.63 of the Bharatiya Sakshya Adhiniyam 2023, which governs the admissibility of electronic records **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BSA s.63 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Section 65B of the Indian Evidence Act is repealed (Indian Evidence Act 1872); current provision is BSA s.63 of the Bharatiya Sakshya Adhiniyam 2023.,LAW_MAPPINGS:full|BSA s.63,guard=old_law;must_contain=repealed|BSA;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BSA s.63, footer present — task 5 / format 1 / fact 5.",llm
law-0090,ref-incometax,,refusal,clear,What does the Income Tax Act say about capital gains?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — capital gains under the Income Tax Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0091,bns-rape,,retrieval,borderline,What is the punishment for rape under BNS 2023?,"Section 63 defines rape and prescribes rigorous imprisonment of not less than seven years **(BNS s.63 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS s.63 defines rape; s.64 = >=10 yrs rigorous imprisonment to life, plus fine.",BNS s.63,must_cite=BNS s.63;must_contain=rape;should_refuse=false,5,1,3,fail,hallucination,not less than seven years,Subtle factual drift ('not less than seven years') vs the cited section — factuality 3.,hitl
law-0092,guard-cp1986,,guard,clear,What does the Consumer Protection Act 1986 say about who is a consumer?,"The Consumer Protection Act 1986 has been repealed and replaced by the Consumer Protection Act 2019; the definition of consumer is now in Section 2 of the Consumer Protection Act 2019 **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; CP s.2 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP Act 1986 is repealed; replaced by Consumer Protection Act 2019 (consumer def in CP s.2).,LAW_MAPPINGS:full|CP s.2,guard=old_law;must_contain=repealed|2019;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|CP s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0093,ref-arbitration,,refusal,clear,What are the arbitration procedures under the Arbitration and Conciliation Act?,"Sorry, that specific area of law isn't in the statutes I have indexed.",Refusal — the Arbitration and Conciliation Act procedures is not present in the indexed legal corpus.,,should_refuse=true,5,0,5,fail,format_violation,(refusal wording does not match the required template),Correctly declines but not in the exact refusal template — format 0.,llm
law-0094,bns-robbery,pair-04,retrieval,borderline,What does BNS Section 309 say about robbery?,"Section 309 provides that robbery is theft committed only at night with a deadly weapon **(BNS s.309 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNS s.309: robbery is theft or extortion with force / fear of instant hurt.,BNS s.309,must_cite=BNS s.309;must_contain=robbery;should_refuse=false,5,1,3,fail,hallucination,only at night with a deadly weapon,Subtle factual drift ('only at night with a deadly weapon') vs the cited section — factuality 3.,hitl
law-0095,guard-ipc302,,guard,borderline,Is IPC 302 still the law for murder?,"IPC Section 302 is from the old law; it is now broadly covered by BNS s.103 of the Bharatiya Nyaya Sanhita 2023 **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.103 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 302 is repealed (Indian Penal Code 1860); current provision is BNS s.103 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.103,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
law-0096,bns-punishments,,retrieval,borderline,What are the kinds of punishment under the Bharatiya Nyaya Sanhita?,"Section 4 lists punishments including death, imprisonment for life and imprisonment **(BNS s.4 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS s.4: death, life imprisonment, imprisonment, forfeiture, fine, community service.",BNS s.4,must_cite=BNS s.4;must_contain=punishment;should_refuse=false,3,1,5,pass,none,,"Core answer correct but omits that fine, forfeiture of property and community service are also punishments — task 3.",hitl
law-0097,guard-ipc375,,guard,borderline,Is IPC 375 still in force for rape?,"IPC Section 375 is from the old law; it is now broadly covered by BNS s.63 of the Bharatiya Nyaya Sanhita 2023 **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.63 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 375 is repealed (Indian Penal Code 1860); current provision is BNS s.63 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.63,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
law-0098,ref-rti,,refusal,clear,What does the Right to Information Act 2005 say about public authorities?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Right to Information Act 2005 is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0099,ref-gst,,refusal,clear,What is the legal framework for GST in India?,"Sorry, that specific area of law isn't in the statutes I have indexed.",Refusal — the GST legal framework in India is not present in the indexed legal corpus.,,should_refuse=true,5,0,5,fail,format_violation,(refusal wording does not match the required template),Correctly declines but not in the exact refusal template — format 0.,llm
law-0100,bns-definitions,,retrieval,clear,Where are the definitions in the Bharatiya Nyaya Sanhita 2023?,"Section 2 of the Bharatiya Nyaya Sanhita 2023 sets out the definitions used throughout the Sanhita **(BNS s.2 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNS s.2 = definitions used across the Sanhita.,BNS s.2,must_cite=BNS s.2;must_contain=definitions;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNS s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0101,guard-ipc420,,guard,clear,Is IPC 420 still the cheating provision?,"Which deals with cheating under IPC Section 420 **(IPC Section 420 — Indian Penal Code 1860)**, which remains the governing provision *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 420 is repealed (Indian Penal Code 1860); current provision is BNS s.318 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.318,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,1,fail,hallucination,IPC Section 420 — Indian Penal Code 1860,"Cites a repealed statute as if it were current law — fabrication, factuality 1.",llm
law-0102,ref-hindumarriage,,refusal,clear,What are the provisions of the Hindu Marriage Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Hindu Marriage Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0103,const-life,,retrieval,borderline,What is Article 21 of the Constitution of India?,"Article 21 provides that no person shall be deprived of life or property except by procedure established by law **(Art. 21 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 21: no deprivation of life or personal liberty except by procedure established by law.,Art. 21,must_cite=Art. 21;must_contain=life and personal liberty;should_refuse=false,5,1,3,fail,hallucination,or property,Subtle factual drift ('or property') vs the cited section — factuality 3.,hitl
law-0104,guard-ipc378,,guard,clear,Is IPC 378 still the theft provision?,"IPC Section 378 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.303 of the Bharatiya Nyaya Sanhita 2023, which defines theft **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.303 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 378 is repealed (Indian Penal Code 1860); current provision is BNS s.303 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.303,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.303, footer present — task 5 / format 1 / fact 5.",llm
law-0105,ref-motor,,refusal,clear,What does the Motor Vehicles Act say about insurance?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Motor Vehicles Act and insurance is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0106,const-equality,,retrieval,clear,What is the right to equality under the Constitution?,"Article 14 provides that the State shall not deny to any person equality before the law or the equal protection of the laws within the territory of India **(Art. 14 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 14: equality before the law and equal protection of the laws.,Art. 14,must_cite=Art. 14;must_contain=equality;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Art. 14, footer present — task 5 / format 1 / fact 5.",llm
law-0107,guard-ipc390,,guard,clear,Is IPC 390 still in force for robbery?,"IPC Section 390 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.309 of the Bharatiya Nyaya Sanhita 2023, which defines robbery **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.309 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 390 is repealed (Indian Penal Code 1860); current provision is BNS s.309 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.309,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.309, footer present — task 5 / format 1 / fact 5.",llm
law-0108,ref-pmla,,refusal,clear,What are the provisions for bail under the Prevention of Money Laundering Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — bail under the Prevention of Money Laundering Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0109,const-freedom,,retrieval,clear,What does Article 19 guarantee?,"Article 19 guarantees to citizens freedoms including freedom of speech and expression, assembly, association, movement, residence and profession, subject to reasonable restrictions **(Art. 19 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","Art. 19: freedoms of speech, assembly, association, movement, residence, profession.",Art. 19,must_cite=Art. 19;must_contain=freedom;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Art. 19, footer present — task 5 / format 1 / fact 5.",llm
law-0110,guard-ipc120b,,guard,clear,Is IPC 120B still the conspiracy provision?,"IPC Section 120B belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.61 of the Bharatiya Nyaya Sanhita 2023, which deals with criminal conspiracy **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.61 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 120B is repealed (Indian Penal Code 1860); current provision is BNS s.61 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.61,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.61, footer present — task 5 / format 1 / fact 5.",llm
law-0111,const-remedies,,retrieval,borderline,What is the right to constitutional remedies?,"Article 32 lets a person approach the Supreme Court directly to enforce fundamental rights **(Art. 32 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 32: right to move the Supreme Court for enforcement of fundamental rights; writs.,Art. 32,must_cite=Art. 32;must_contain=remedies;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
law-0112,guard-ipc498a,,guard,clear,Is IPC 498A still in force?,"This is addressed in the indexed statutes, though the precise section wording should be checked **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.85 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 498A is repealed (Indian Penal Code 1860); current provision is BNS s.85 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.85,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Mentions the topic but gives no specific answer — task 2.,llm
law-0113,ref-nia,,refusal,clear,What does the Negotiable Instruments Act say about a bounced cheque?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Negotiable Instruments Act and cheque bounce is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0114,const-hc-writ,,retrieval,clear,What power do High Courts have under Article 226?,"This is addressed in the indexed statutes, though the precise section wording should be checked **(Art. 226 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 226: High Court power to issue writs within its territorial jurisdiction.,Art. 226,must_cite=Art. 226;must_contain=High Court;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Mentions the topic but gives no specific answer — task 2.,llm
law-0115,guard-crpc154,,guard,borderline,Is CrPC 154 still the FIR provision?,"CrPC Section 154 is repealed; the equivalent provision is now BNSS s.175 of the Bharatiya Nagarik Suraksha Sanhita 2023, which governs information in cognizable cases (the FIR) **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.173 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 154 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.173 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.173,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,3,fail,hallucination,BNSS s.175 of the Bharatiya Nagarik Suraksha Sanhita 2023,Subtle factual drift ('BNSS s.175 of the Bharatiya Nagarik Suraksha Sanhita 2023') vs the cited section — factuality 3.,hitl
law-0116,ref-tpa,,refusal,clear,What does the Transfer of Property Act say about a sale of immovable property?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Transfer of Property Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0117,contract-valid,,retrieval,borderline,When is an agreement a contract under Section 10?,"Section 10 requires free consent, competent parties, lawful consideration and a lawful object **(Contract Act s.10 — Indian Contract Act 1872)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","Contract Act s.10: free consent, competent parties, lawful consideration and object.",Contract Act s.10,must_cite=Contract Act s.10;must_contain=competent|free consent;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
law-0118,ref-specificrelief,,refusal,clear,What does the Specific Relief Act say about specific performance?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Specific Relief Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0119,guard-crpc437,,guard,borderline,Is CrPC 437 still the bail provision?,"CrPC Section 437 belongs to the repealed Code of Criminal Procedure 1973; the current equivalent is BNSS s.480 of the Bharatiya Nagarik Suraksha Sanhita 2023 **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.480 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 437 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.480 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.480,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,3,1,5,pass,none,,Core answer correct but omits the detail that which governs bail in non-bailable offences — task 3.,hitl
